,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Thalamus,VAL,0,0.0,0,0.0,1194,0.0,91.31695000000445,baseline_0-5
1,4,Thalamus,VAL,0,0.0,0,0.0,896,0.0,91.31695000000445,baseline_0-5
2,6,Thalamus,VAL,0,0.0,0,0.0,1075,0.0,91.31695000000445,baseline_0-5
3,7,Thalamus,VAL,0,0.0,0,0.0,69,0.0,91.31695000000445,baseline_0-5
4,8,Thalamus,VAL,0,0.0,0,0.0,130,0.0,91.31695000000445,baseline_0-5
5,9,Thalamus,VAL,1,0.010950869471658343,2,2.0,289,0.006920415224913495,91.31695000000445,baseline_0-5
6,10,Thalamus,VAL,0,0.0,0,0.0,328,0.0,91.31695000000445,baseline_0-5
7,11,Thalamus,VAL,0,0.0,0,0.0,18,0.0,91.31695000000445,baseline_0-5
8,12,Thalamus,VAL,8,0.08760695577326674,18,2.25,450,0.04,91.31695000000445,baseline_0-5
9,13,Thalamus,VAL,0,0.0,0,0.0,552,0.0,91.31695000000445,baseline_0-5
10,14,Thalamus,VAL,0,0.0,0,0.0,797,0.0,91.31695000000445,baseline_0-5
11,15,Thalamus,VAL,0,0.0,0,0.0,2502,0.0,91.31695000000445,baseline_0-5
12,16,Thalamus,VAL,1,0.010950869471658343,3,3.0,445,0.006741573033707865,91.31695000000445,baseline_0-5
13,17,Thalamus,VAL,0,0.0,0,0.0,329,0.0,91.31695000000445,baseline_0-5
14,22,Thalamus,VAL,0,0.0,0,0.0,66,0.0,91.31695000000445,baseline_0-5
15,25,Thalamus,VAL,0,0.0,0,0.0,1196,0.0,91.31695000000445,baseline_0-5
16,27,Thalamus,VAL,0,0.0,0,0.0,75,0.0,91.31695000000445,baseline_0-5
17,28,Thalamus,VAL,0,0.0,0,0.0,170,0.0,91.31695000000445,baseline_0-5
18,30,Thalamus,VAL,0,0.0,0,0.0,1590,0.0,91.31695000000445,baseline_0-5
19,31,Thalamus,VAL,0,0.0,0,0.0,469,0.0,91.31695000000445,baseline_0-5
20,32,Thalamus,VAL,0,0.0,0,0.0,122,0.0,91.31695000000445,baseline_0-5
21,34,Thalamus,VAL,0,0.0,0,0.0,240,0.0,91.31695000000445,baseline_0-5
22,36,Thalamus,VAL,0,0.0,0,0.0,123,0.0,91.31695000000445,baseline_0-5
23,37,Thalamus,VAL,1,0.010950869471658343,1,1.0,120,0.008333333333333333,91.31695000000445,baseline_0-5
24,39,Thalamus,VAL,0,0.0,0,0.0,96,0.0,91.31695000000445,baseline_0-5
25,41,Thalamus,VAL,0,0.0,0,0.0,108,0.0,91.31695000000445,baseline_0-5
26,43,Thalamus,VAL,0,0.0,0,0.0,193,0.0,91.31695000000445,baseline_0-5
27,44,Thalamus,VAL,2,0.021901738943316686,3,1.5,334,0.008982035928143712,91.31695000000445,baseline_0-5
28,46,Thalamus,VAL,0,0.0,0,0.0,113,0.0,91.31695000000445,baseline_0-5
29,47,Thalamus,VAL,0,0.0,0,0.0,468,0.0,91.31695000000445,baseline_0-5
30,48,Thalamus,VAL,1,0.010950869471658343,1,1.0,1439,0.0006949270326615705,91.31695000000445,baseline_0-5
31,49,Thalamus,VAL,0,0.0,0,0.0,29,0.0,91.31695000000445,baseline_0-5
32,50,Thalamus,VAL,1,0.010950869471658343,2,2.0,355,0.005633802816901409,91.31695000000445,baseline_0-5
33,51,Thalamus,VAL,0,0.0,0,0.0,65,0.0,91.31695000000445,baseline_0-5
34,54,Thalamus,VAL,0,0.0,0,0.0,153,0.0,91.31695000000445,baseline_0-5
35,56,Thalamus,VAL,0,0.0,0,0.0,674,0.0,91.31695000000445,baseline_0-5
