,amplitude_cutoff,electrode_group,electrodes,electrodes_index,id,isi_violations,location,presence_ratio,spike_times,spike_times_index,waveform_duration,x,y,z,spike_count,brain_area
2,9.49562762136852e-05,<HDF5 object reference>,30,3,2,0.0002901317550185,VAL,0.99,30.555708567767283,370631,0.4670016750418761,260,179,179,215921,Thalamus
3,0.0001076165366312,<HDF5 object reference>,31,4,3,0.0,VAL,0.99,30.563175209518562,445563,0.5494137353433837,260,179,179,74932,Thalamus
5,0.0001232614277691,<HDF5 object reference>,31,6,5,0.0007078831326172,VAL,0.99,30.58230847900623,757181,0.4257956448911223,260,179,179,138233,Thalamus
7,0.0211562453438087,<HDF5 object reference>,32,8,7,0.1267071281871652,VAL,0.99,30.63627496559249,914971,0.4807370184254607,260,178,179,23674,Thalamus
8,0.0018777630492136,<HDF5 object reference>,34,9,8,0.0162838963529013,VAL,0.99,31.634704967271716,1116720,0.4807370184254606,260,177,179,201749,Thalamus
11,0.0064250083159396,<HDF5 object reference>,34,12,11,0.0076310424570809,VAL,0.9,32.13490329816338,1408352,0.6455611390284756,260,177,179,161700,Thalamus
12,0.0006898520736516,<HDF5 object reference>,36,13,12,0.0057078856865733,VAL,0.99,32.138103287485336,1631434,0.4395309882747068,259,176,179,223082,Thalamus
15,0.0031557328127461,<HDF5 object reference>,39,16,15,0.013461607516771,VAL,0.99,33.150833241447145,1812982,1.2087102177554436,259,175,179,44829,Thalamus
16,0.0054131469993906,<HDF5 object reference>,39,17,16,0.003533567172411,VAL,0.99,33.5551318923458,2033905,1.2636515912897823,259,175,179,220923,Thalamus
19,0.0001516124342116,<HDF5 object reference>,41,20,19,0.0025456014935416,VAL,0.99,33.61323169847296,2590950,1.2361809045226129,259,174,179,115257,Thalamus
20,0.083175773056274,<HDF5 object reference>,42,21,20,0.0,VAL,0.99,33.7550312253031,2602143,1.222445561139028,259,174,179,11193,Thalamus
21,0.0001891362753212,<HDF5 object reference>,42,22,21,0.0006071183453591,VAL,0.99,33.84363092965535,2891192,1.2911222780569511,259,174,179,289049,Thalamus
22,1.9611868104394443e-06,<HDF5 object reference>,42,23,22,0.0003884392266458,VAL,0.99,33.85279756573394,3023144,0.535678391959799,259,174,179,131952,Thalamus
23,0.0003634569591785,<HDF5 object reference>,43,24,23,0.0063191857851971,VAL,0.99,33.965563856111544,3069410,1.2224455611390284,259,173,179,46266,Thalamus
24,0.0014165899958935,<HDF5 object reference>,44,25,24,0.0035218941403355,VAL,0.99,34.02166366891248,3591608,1.6070351758793968,259,173,179,522198,Thalamus
25,0.0007333939615065,<HDF5 object reference>,44,26,25,0.0005097393893486,VAL,0.99,34.15512989021664,3754507,1.2224455611390284,259,173,179,162899,Thalamus
26,0.0055936498396918,<HDF5 object reference>,45,27,26,0.0040928641085848,VAL,0.99,34.182996463895535,3959781,1.4422110552763818,259,172,179,205274,Thalamus
27,0.0011749739160035,<HDF5 object reference>,45,28,27,0.0032484885140111,VAL,0.99,34.58476178991427,4196874,1.2773869346733666,259,172,179,237093,Thalamus
32,0.0004510304043125,<HDF5 object reference>,49,33,32,0.001337378431229,VAL,0.99,35.573491823961234,5188651,1.4559463986599666,259,171,179,318028,Thalamus
