,amplitude_cutoff,electrode_group,electrodes,electrodes_index,id,isi_violations,location,presence_ratio,spike_times,spike_times_index,waveform_duration,x,y,z,spike_count,brain_area
0,0.0241379482327001,<HDF5 object reference>,3,1,0,0.4230016381052159,LD,0.99,47.74484649016262,21140,0.5494137353433836,252,138,175,21140,Thalamus
1,0.0312895269849892,<HDF5 object reference>,1,2,1,0.2790273739534838,LD,0.99,50.114406525146244,54064,0.535678391959799,252,139,175,32924,Thalamus
3,0.0001338937468894,<HDF5 object reference>,5,4,3,0.0028063739356315,LD,0.99,59.5739800506563,263218,0.5219430485762143,252,137,175,55758,Thalamus
4,0.0198262827311954,<HDF5 object reference>,5,5,4,0.1690007117300644,LD,0.99,61.68607413954271,310698,0.535678391959799,252,137,175,47480,Thalamus
5,0.0003820730162039,<HDF5 object reference>,7,6,5,0.0052579788836289,LD,0.99,64.73916559486162,363287,0.5631490787269682,252,136,175,52589,Thalamus
7,0.0063181638201897,<HDF5 object reference>,5,8,7,0.060549134512312,LD,0.99,72.01431190059054,419088,0.4944723618090452,252,137,175,12004,Thalamus
8,0.0040608313383595,<HDF5 object reference>,7,9,8,0.0,LD,0.88,72.40904412918756,424286,0.5631490787269682,252,136,175,5198,Thalamus
10,0.0097900440106612,<HDF5 object reference>,8,11,10,0.0107432189885762,LD,0.99,79.45509107609641,703097,1.1400335008375206,252,135,175,278736,Thalamus
14,0.0002374095758358,<HDF5 object reference>,11,15,14,0.0151870075351162,LD,0.99,89.95689501805155,956415,0.5631490787269682,252,134,175,58711,Thalamus
15,0.0188682507681173,<HDF5 object reference>,12,16,15,0.179125417967918,LD,0.99,94.61791530659652,978114,0.6318257956448912,252,134,175,21699,Thalamus
21,0.0075937329353886,<HDF5 object reference>,19,22,21,0.0621251925385791,LD,0.99,124.9503549339456,1354630,0.4944723618090451,253,130,175,73691,Thalamus
22,6.819625140057166e-05,<HDF5 object reference>,21,23,22,0.0,LD,0.99,125.76445177922233,1390875,0.4944723618090452,253,130,175,36245,Thalamus
23,0.0304479253657213,<HDF5 object reference>,23,24,23,0.1554417791223371,LD,0.99,135.55408050989928,1440759,0.4944723618090452,253,129,175,49884,Thalamus
25,0.0918447476254679,<HDF5 object reference>,25,26,25,0.0975899296253604,LD,0.99,142.64178637751922,1622739,0.5494137353433837,253,128,175,122068,Thalamus
26,0.0244007064050517,<HDF5 object reference>,25,27,26,0.1228628144581917,LD,0.99,144.86754441910554,1705449,0.5494137353433836,253,128,175,82710,Thalamus
29,0.0001771972894099,<HDF5 object reference>,30,30,29,0.0007022978023986,LD,0.99,155.99967328954463,1950397,0.5768844221105528,253,126,175,128703,Thalamus
30,0.0063435741533643,<HDF5 object reference>,31,31,30,0.0043947719867925,LD,0.99,158.8211308449775,2081568,0.6180904522613064,253,125,174,131171,Thalamus
35,0.0193993926689259,<HDF5 object reference>,113,36,35,0.0975706707575244,CA3,0.99,188.36980209115754,2449640,0.4395309882747068,256,89,172,81529,Other
37,0.0049386915442378,<HDF5 object reference>,117,38,37,0.1080358507193299,CA3,0.99,196.85234136545796,2536665,0.7417085427135679,256,88,171,34805,Other
39,0.0203894354516491,<HDF5 object reference>,121,40,39,0.1856305266504296,CA3,0.99,205.9446453373333,2632609,0.7005025125628139,257,86,171,28267,Other
49,0.0017366129328909,<HDF5 object reference>,222,50,49,0.2950716575866001,SSp-tr5,0.99,242.87446013972985,3172745,0.6318257956448912,261,42,168,27727,Somatosensory
50,0.0514464513153375,<HDF5 object reference>,222,51,50,0.4535375488780679,SSp-tr5,0.99,244.88358763386069,3208197,0.6592964824120603,261,42,168,35452,Somatosensory
51,8.160397389350662e-06,<HDF5 object reference>,225,52,51,0.0231356326500825,SSp-tr5,0.99,245.9117846455732,3239909,0.6180904522613065,262,41,168,31712,Somatosensory
53,0.0030468754940813,<HDF5 object reference>,225,54,53,0.2839328554219148,SSp-tr5,0.99,246.60421596646742,3281259,0.6455611390284757,262,41,168,11975,Somatosensory
54,0.0134340237077565,<HDF5 object reference>,226,55,54,0.1385873100476518,SSp-tr5,0.99,253.68559538558912,3446809,0.6180904522613065,262,41,168,165550,Somatosensory
55,0.0080042361207905,<HDF5 object reference>,231,56,55,0.4084979262886816,SSp-tr5,0.99,253.9821611903355,3581654,0.5906197654941373,262,38,168,134845,Somatosensory
56,0.0019838621196153,<HDF5 object reference>,233,57,56,0.0602378831669418,SSp-tr5,0.99,254.2913269584621,3617084,0.5768844221105526,262,37,168,35430,Somatosensory
57,0.0537606765832333,<HDF5 object reference>,234,58,57,0.1910602214990745,SSp-tr5,0.99,255.223290916527,3691418,0.6592964824120603,262,37,168,74334,Somatosensory
59,0.0004570944816061,<HDF5 object reference>,238,60,59,0.0,SSp-tr4,0.99,256.436587390278,3772097,0.6180904522613065,262,35,168,39748,Somatosensory
63,0.0100693548089434,<HDF5 object reference>,0,64,63,0.1734769625952444,LD,0.99,261.43683952452454,3919206,0.5219430485762143,252,139,175,25570,Thalamus
65,0.0495134696164681,<HDF5 object reference>,1,66,65,0.1305858888676496,LD,0.97,264.2162981131466,3958592,0.5219430485762143,252,139,175,6674,Thalamus
66,0.0019460767114272,<HDF5 object reference>,1,67,66,0.2902465505941615,LD,0.99,264.2213314318514,3966967,0.5631490787269682,252,139,175,8375,Thalamus
67,0.003419181177106,<HDF5 object reference>,5,68,67,0.1110046341147265,LD,0.99,265.7794602367366,4023965,0.5219430485762143,252,137,175,56998,Thalamus
