,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Thalamus,VAL,2685,15.690743338008426,171.1199999999999,baseline_0-5
1,2,Thalamus,VAL,3831,22.387798036465654,171.1199999999999,baseline_0-5
2,3,Thalamus,VAL,361,2.109630668536701,171.1199999999999,baseline_0-5
3,6,Thalamus,VAL,640,3.7400654511453975,171.1199999999999,baseline_0-5
4,7,Thalamus,VAL,1713,10.010518934081352,171.1199999999999,baseline_0-5
5,8,Thalamus,VAL,3916,22.8845254791959,171.1199999999999,baseline_0-5
6,11,Thalamus,VAL,3526,20.605423094904175,171.1199999999999,baseline_0-5
7,12,Thalamus,VAL,2696,15.755025712949987,171.1199999999999,baseline_0-5
8,13,Thalamus,VAL,3867,22.59817671809258,171.1199999999999,baseline_0-5
9,15,Thalamus,VAL,1572,9.186535764375883,171.1199999999999,baseline_0-5
10,16,Thalamus,VAL,2348,13.721365123889678,171.1199999999999,baseline_0-5
11,18,Thalamus,VAL,1881,10.992286115007019,171.1199999999999,baseline_0-5
12,19,Thalamus,VAL,2644,15.451145395044422,171.1199999999999,baseline_0-5
13,23,Thalamus,VAL,1100,6.428237494156152,171.1199999999999,baseline_0-5
14,26,Thalamus,VAL,3503,20.471014492753635,171.1199999999999,baseline_0-5
15,28,Thalamus,VAL,1944,11.360448807854144,171.1199999999999,baseline_0-5
16,29,Thalamus,VAL,2937,17.163394109396926,171.1199999999999,baseline_0-5
17,30,Thalamus,VAL,760,4.441327723235159,171.1199999999999,baseline_0-5
18,34,Thalamus,VAL,1778,10.390369331463308,171.1199999999999,baseline_0-5
19,36,Thalamus,AV,1948,11.383824216923804,171.1199999999999,baseline_0-5
20,37,Thalamus,AV,2843,16.614071996259945,171.1199999999999,baseline_0-5
21,38,Thalamus,AV,980,5.72697522206639,171.1199999999999,baseline_0-5
22,39,Thalamus,VAL,608,3.5530621785881276,171.1199999999999,baseline_0-5
23,43,Thalamus,AV,2160,12.622720897615716,171.1199999999999,baseline_0-5
24,44,Thalamus,AV,2417,14.12459093034129,171.1199999999999,baseline_0-5
25,45,Thalamus,AV,165,0.9642356241234228,171.1199999999999,baseline_0-5
26,46,Thalamus,AV,1248,7.293127629733525,171.1199999999999,baseline_0-5
27,47,Thalamus,AV,980,5.72697522206639,171.1199999999999,baseline_0-5
28,49,Thalamus,AV,1024,5.984104721832636,171.1199999999999,baseline_0-5
29,50,Thalamus,AV,3485,20.36582515194017,171.1199999999999,baseline_0-5
30,51,Thalamus,AV,947,5.534128097241705,171.1199999999999,baseline_0-5
31,52,Thalamus,AV,1742,10.179990649836379,171.1199999999999,baseline_0-5
32,53,Thalamus,AV,1173,6.8548387096774235,171.1199999999999,baseline_0-5
33,54,Thalamus,AV,1763,10.302711547452088,171.1199999999999,baseline_0-5
34,55,Thalamus,AV,917,5.358812529219264,171.1199999999999,baseline_0-5
35,56,Thalamus,AV,456,2.6647966339410956,171.1199999999999,baseline_0-5
36,57,Thalamus,AV,924,5.399719495091167,171.1199999999999,baseline_0-5
37,61,Thalamus,AV,3460,20.219728845254807,171.1199999999999,baseline_0-5
38,64,Thalamus,AV,1347,7.871669004207579,171.1199999999999,baseline_0-5
39,66,Thalamus,AV,3228,18.863955119214598,171.1199999999999,baseline_0-5
40,70,Thalamus,AV,2476,14.469378214118755,171.1199999999999,baseline_0-5
41,71,Thalamus,AV,1967,11.494857410004682,171.1199999999999,baseline_0-5
42,72,Thalamus,AV,485,2.8342683496961216,171.1199999999999,baseline_0-5
43,75,Thalamus,AV,3588,20.967741935483886,171.1199999999999,baseline_0-5
44,78,Thalamus,AV,1513,8.841748480598415,171.1199999999999,baseline_0-5
45,82,Thalamus,AV,1467,8.572931276297341,171.1199999999999,baseline_0-5
46,83,Thalamus,AV,658,3.8452547919588618,171.1199999999999,baseline_0-5
47,86,Thalamus,LD,1658,9.689107059373546,171.1199999999999,baseline_0-5
48,88,Thalamus,LD,1401,8.187237026647972,171.1199999999999,baseline_0-5
49,91,Thalamus,LD,2743,16.029686769518477,171.1199999999999,baseline_0-5
50,97,Thalamus,LD,4794,28.015427769985994,171.1199999999999,baseline_0-5
51,100,Thalamus,LD,3566,20.83917718560076,171.1199999999999,baseline_0-5
52,101,Thalamus,LD,1223,7.147031323048158,171.1199999999999,baseline_0-5
53,102,Thalamus,LD,1390,8.12295465170641,171.1199999999999,baseline_0-5
54,107,Thalamus,LD,2814,16.44460028050492,171.1199999999999,baseline_0-5
55,108,Thalamus,LD,4665,27.2615708274895,171.1199999999999,baseline_0-5
56,111,Thalamus,LD,1808,10.565684899485747,171.1199999999999,baseline_0-5
57,115,Thalamus,LD,1343,7.84829359513792,171.1199999999999,baseline_0-5
58,117,Thalamus,LD,1019,5.9548854604955626,171.1199999999999,baseline_0-5
59,120,Thalamus,LD,2051,11.985741000467517,171.1199999999999,baseline_0-5
60,124,Thalamus,LD,989,5.779569892473122,171.1199999999999,baseline_0-5
61,125,Thalamus,LD,3005,17.560776063581123,171.1199999999999,baseline_0-5
62,126,Thalamus,LD,1025,5.98994857410005,171.1199999999999,baseline_0-5
63,128,Thalamus,LD,1070,6.252921926133712,171.1199999999999,baseline_0-5
64,130,Thalamus,LD,3005,17.560776063581123,171.1199999999999,baseline_0-5
65,131,Thalamus,LD,1191,6.960028050490888,171.1199999999999,baseline_0-5
66,132,Thalamus,LD,698,4.079008882655449,171.1199999999999,baseline_0-5
67,133,Thalamus,LD,3621,21.16058906030857,171.1199999999999,baseline_0-5
68,137,Thalamus,LD,1121,6.55095839177186,171.1199999999999,baseline_0-5
69,143,Thalamus,LD,1976,11.547452080411414,171.1199999999999,baseline_0-5
70,147,Thalamus,LD,2760,16.129032258064527,171.1199999999999,baseline_0-5
71,155,Other,alv,3223,18.834735857877526,171.1199999999999,baseline_0-5
72,161,Other,CA3,335,1.957690509583919,171.1199999999999,baseline_0-5
73,162,Other,CA3,183,1.069424964936887,171.1199999999999,baseline_0-5
74,166,Other,CA3,240,1.402524544179524,171.1199999999999,baseline_0-5
75,170,Other,CA3,2294,13.405797101449284,171.1199999999999,baseline_0-5
76,175,Other,CA3,552,3.2258064516129052,171.1199999999999,baseline_0-5
77,177,Other,CA3,1562,9.128097241701736,171.1199999999999,baseline_0-5
78,183,Other,CA3,3007,17.572463768115952,171.1199999999999,baseline_0-5
79,185,Other,CA3,0,0.0,171.1199999999999,baseline_0-5
80,201,Other,CA3,3845,22.46961196820946,171.1199999999999,baseline_0-5
81,213,Other,CA2,859,5.019869097709213,171.1199999999999,baseline_0-5
82,214,Other,CA2,30,0.1753155680224405,171.1199999999999,baseline_0-5
83,215,Other,CA2,2,0.011687704534829367,171.1199999999999,baseline_0-5
84,217,Other,CA2,2478,14.481065918653586,171.1199999999999,baseline_0-5
85,219,Other,CA2,0,0.0,171.1199999999999,baseline_0-5
86,221,Other,CA2,1935,11.307854137447412,171.1199999999999,baseline_0-5
87,223,Other,CA2,25,0.14609630668536708,171.1199999999999,baseline_0-5
88,224,Other,CA2,975,5.6977559607293164,171.1199999999999,baseline_0-5
89,225,Other,CA2,84,0.4908835904628334,171.1199999999999,baseline_0-5
90,226,Other,CA2,6,0.0350631136044881,171.1199999999999,baseline_0-5
91,227,Other,CA2,0,0.0,171.1199999999999,baseline_0-5
92,228,Other,CA2,536,3.1323048153342703,171.1199999999999,baseline_0-5
