,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Other,AMd,1546,9.209507356883247,167.87000000000103,baseline_0-5
1,1,Other,AMd,1024,6.099958301066264,167.87000000000103,baseline_0-5
2,2,Other,AMd,1592,9.483528921188958,167.87000000000103,baseline_0-5
3,12,Other,AMd,3098,18.4547566569368,167.87000000000103,baseline_0-5
4,13,Other,AMd,951,5.665097992494157,167.87000000000103,baseline_0-5
5,15,Other,AMd,1759,10.478346339429256,167.87000000000103,baseline_0-5
6,16,Other,AMd,369,2.1981295049740734,167.87000000000103,baseline_0-5
7,20,Other,AMd,653,3.88991481503542,167.87000000000103,baseline_0-5
8,27,Other,AMd,2330,13.879787931137104,167.87000000000103,baseline_0-5
9,28,Other,AMd,1250,7.446238160481279,167.87000000000103,baseline_0-5
10,33,Thalamus,AV,211,1.25692500148924,167.87000000000103,baseline_0-5
11,35,Thalamus,AV,743,4.4260439625900725,167.87000000000103,baseline_0-5
12,38,Thalamus,AV,500,2.9784952641925115,167.87000000000103,baseline_0-5
13,42,Thalamus,AV,1695,10.097098945612615,167.87000000000103,baseline_0-5
14,51,Thalamus,AV,1304,7.76791564901407,167.87000000000103,baseline_0-5
15,52,Thalamus,AV,1191,7.094775719306563,167.87000000000103,baseline_0-5
16,59,Other,AD,889,5.295764579734286,167.87000000000103,baseline_0-5
17,62,Other,AD,1223,7.285399416214884,167.87000000000103,baseline_0-5
18,63,Other,AD,648,3.860129862393495,167.87000000000103,baseline_0-5
19,68,Other,AD,728,4.3366891046642975,167.87000000000103,baseline_0-5
20,72,Other,AD,939,5.593614106153537,167.87000000000103,baseline_0-5
21,73,Other,AD,1027,6.117829272651419,167.87000000000103,baseline_0-5
22,93,Other,AD,4103,24.44153213796375,167.87000000000103,baseline_0-5
23,114,Other,CA3,704,4.193721331983056,167.87000000000103,baseline_0-5
24,118,Other,CA3,1273,7.5832489426341345,167.87000000000103,baseline_0-5
25,121,Other,CA3,1520,9.054625603145235,167.87000000000103,baseline_0-5
26,126,Other,CA3,2894,17.23953058914626,167.87000000000103,baseline_0-5
27,131,Other,CA2,85,0.506344194912727,167.87000000000103,baseline_0-5
28,134,Somatosensory,SSp-tr6a,119,0.7088818728778178,167.87000000000103,baseline_0-5
29,135,Somatosensory,SSp-tr6a,3499,20.843509858819196,167.87000000000103,baseline_0-5
30,136,Somatosensory,SSp-tr6a,939,5.593614106153537,167.87000000000103,baseline_0-5
31,137,Somatosensory,SSp-tr6a,96,0.5718710907249622,167.87000000000103,baseline_0-5
32,138,Somatosensory,SSp-tr6a,14,0.08339786739739033,167.87000000000103,baseline_0-5
33,140,Somatosensory,SSp-tr6a,2457,14.636325728242003,167.87000000000103,baseline_0-5
34,141,Somatosensory,SSp-tr6a,180,1.0722582951093043,167.87000000000103,baseline_0-5
35,144,Somatosensory,SSp-tr5,519,3.091678084231827,167.87000000000103,baseline_0-5
36,145,Somatosensory,SSp-tr5,949,5.6531840114373875,167.87000000000103,baseline_0-5
37,147,Somatosensory,SSp-tr5,1342,7.994281289092702,167.87000000000103,baseline_0-5
38,149,Somatosensory,SSp-tr5,139,0.8280216834455183,167.87000000000103,baseline_0-5
39,150,Somatosensory,SSp-tr5,1312,7.815571573241151,167.87000000000103,baseline_0-5
40,153,Somatosensory,SSp-tr5,649,3.8660868529218804,167.87000000000103,baseline_0-5
41,154,Somatosensory,SSp-tr5,141,0.8399356645022883,167.87000000000103,baseline_0-5
42,162,Other,CA3,5,0.029784952641925117,167.87000000000103,baseline_0-5
43,164,Somatosensory,SSp-tr6a,1525,9.08441055578716,167.87000000000103,baseline_0-5
44,165,Somatosensory,SSp-tr6a,2309,13.754691130041019,167.87000000000103,baseline_0-5
45,166,Somatosensory,SSp-tr6a,356,2.1206886281050683,167.87000000000103,baseline_0-5
46,168,Somatosensory,SSp-tr5,2,0.011913981056770048,167.87000000000103,baseline_0-5
47,170,Somatosensory,SSp-tr5,0,0.0,167.87000000000103,baseline_0-5
48,173,Somatosensory,SSp-tr5,794,4.729850479537709,167.87000000000103,baseline_0-5
49,185,Thalamus,Eth,677,4.032882587716661,167.87000000000103,baseline_0-5
50,191,Thalamus,Eth,915,5.450646333472297,167.87000000000103,baseline_0-5
51,192,Thalamus,TH,4761,28.361231905641095,167.87000000000103,baseline_0-5
52,209,Other,SUB,2044,12.176088640018987,167.87000000000103,baseline_0-5
53,210,Other,SUB,243,1.4475486983975607,167.87000000000103,baseline_0-5
54,218,Thalamus,VPM,1293,7.702388753201835,167.87000000000103,baseline_0-5
55,219,Thalamus,VPM,2068,12.319056412700228,167.87000000000103,baseline_0-5
56,224,Thalamus,VPM,113,0.6731399297075077,167.87000000000103,baseline_0-5
57,227,Thalamus,VPM,809,4.819205337463484,167.87000000000103,baseline_0-5
58,230,Thalamus,VPM,865,5.152796807053045,167.87000000000103,baseline_0-5
59,232,Thalamus,VPM,205,1.2211830583189298,167.87000000000103,baseline_0-5
60,233,Thalamus,VPM,962,5.730624888306393,167.87000000000103,baseline_0-5
61,235,Thalamus,VPM,2305,13.73086316792748,167.87000000000103,baseline_0-5
62,237,Thalamus,VPM,796,4.741764460594479,167.87000000000103,baseline_0-5
63,238,Thalamus,VPM,348,2.0730327038779883,167.87000000000103,baseline_0-5
64,239,Thalamus,VPM,978,5.825936736760553,167.87000000000103,baseline_0-5
65,240,Thalamus,VPM,924,5.504259248227761,167.87000000000103,baseline_0-5
66,246,Thalamus,VPM,202,1.2033120867337748,167.87000000000103,baseline_0-5
67,247,Thalamus,VPM,572,3.4073985822362336,167.87000000000103,baseline_0-5
68,248,Thalamus,VPM,1425,8.488711502948659,167.87000000000103,baseline_0-5
69,250,Thalamus,VPM,1053,6.2727110263894295,167.87000000000103,baseline_0-5
70,254,Thalamus,VPM,1,0.005956990528385024,167.87000000000103,baseline_0-5
71,256,Thalamus,VPM,85,0.506344194912727,167.87000000000103,baseline_0-5
72,258,Thalamus,VPM,485,2.8891404062667365,167.87000000000103,baseline_0-5
73,263,Thalamus,VPM,2276,13.558110442604313,167.87000000000103,baseline_0-5
74,264,Thalamus,VPM,2016,12.009292905224207,167.87000000000103,baseline_0-5
75,265,Thalamus,VPM,1234,7.350926312027119,167.87000000000103,baseline_0-5
76,268,Thalamus,VPM,1392,8.292130815511953,167.87000000000103,baseline_0-5
77,269,Thalamus,VPM,744,4.432000953118457,167.87000000000103,baseline_0-5
78,270,Thalamus,VPM,1268,7.55346398999221,167.87000000000103,baseline_0-5
79,271,Thalamus,VPM,1574,9.376303091678027,167.87000000000103,baseline_0-5
80,272,Thalamus,VPM,420,2.50193602192171,167.87000000000103,baseline_0-5
81,274,Thalamus,VPM,814,4.848990290105409,167.87000000000103,baseline_0-5
82,276,Thalamus,VPM,579,3.4490975159349286,167.87000000000103,baseline_0-5
83,278,Thalamus,VPM,521,3.103592065288597,167.87000000000103,baseline_0-5
84,279,Thalamus,VPM,351,2.090903675463143,167.87000000000103,baseline_0-5
85,280,Thalamus,VPM,733,4.366474057306222,167.87000000000103,baseline_0-5
86,281,Thalamus,VPM,763,4.545183773157773,167.87000000000103,baseline_0-5
87,290,Thalamus,VPM,2005,11.943766009411972,167.87000000000103,baseline_0-5
88,292,Thalamus,VPM,1387,8.262345862870028,167.87000000000103,baseline_0-5
89,296,Other,or,718,4.277119199380447,167.87000000000103,baseline_0-5
90,303,Other,LGd-co,909,5.414904390301986,167.87000000000103,baseline_0-5
91,304,Other,LGd-co,1263,7.523679037350284,167.87000000000103,baseline_0-5
92,305,Other,LGd-co,54,0.32167748853279127,167.87000000000103,baseline_0-5
93,307,Other,LGd-co,3069,18.282003931613637,167.87000000000103,baseline_0-5
94,308,Other,LGd-co,2820,16.798713290045765,167.87000000000103,baseline_0-5
95,309,Other,LGd-co,913,5.438732352415526,167.87000000000103,baseline_0-5
96,310,Other,LGd-co,1863,11.0978733543813,167.87000000000103,baseline_0-5
97,311,Other,LGd-co,2270,13.522368499434004,167.87000000000103,baseline_0-5
98,312,Other,LGd-co,182,1.0841722761660744,167.87000000000103,baseline_0-5
99,313,Other,LGd-co,507,3.020194197891207,167.87000000000103,baseline_0-5
100,314,Other,LGd-co,373,2.2219574670876137,167.87000000000103,baseline_0-5
