,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,3,Thalamus,IAD,23,0.15092413142341113,55,2.391304347826087,995,0.05527638190954774,152.39445000001024,baseline_0-5
1,5,Thalamus,IAD,0,0.0,0,0.0,3933,0.0,152.39445000001024,baseline_0-5
2,6,Thalamus,IAD,0,0.0,0,0.0,353,0.0,152.39445000001024,baseline_0-5
3,7,Thalamus,IAD,13,0.08530494384801499,33,2.5384615384615383,823,0.040097205346294046,152.39445000001024,baseline_0-5
4,8,Thalamus,IAD,12,0.07874302509047537,22,1.8333333333333333,997,0.022066198595787363,152.39445000001024,baseline_0-5
5,9,Thalamus,IAD,3,0.019685756272618843,5,1.6666666666666667,1146,0.004363001745200698,152.39445000001024,baseline_0-5
6,10,Thalamus,IAD,8,0.052495350060316914,12,1.5,717,0.016736401673640166,152.39445000001024,baseline_0-5
7,11,Thalamus,IAD,10,0.06561918757539614,21,2.1,579,0.03626943005181347,152.39445000001024,baseline_0-5
8,12,Thalamus,IAD,15,0.09842878136309421,32,2.1333333333333333,961,0.03329864724245578,152.39445000001024,baseline_0-5
9,13,Thalamus,IAD,26,0.17060988769602997,59,2.269230769230769,599,0.09849749582637729,152.39445000001024,baseline_0-5
10,14,Thalamus,IAD,15,0.09842878136309421,38,2.533333333333333,1855,0.020485175202156335,152.39445000001024,baseline_0-5
11,17,Thalamus,IAD,13,0.08530494384801499,33,2.5384615384615383,1754,0.018814139110604332,152.39445000001024,baseline_0-5
12,18,Thalamus,IAD,13,0.08530494384801499,36,2.769230769230769,675,0.05333333333333334,152.39445000001024,baseline_0-5
13,19,Thalamus,IAD,16,0.10499070012063383,40,2.5,215,0.18604651162790697,152.39445000001024,baseline_0-5
14,24,Thalamus,IAD,17,0.11155261887817344,35,2.0588235294117645,420,0.08333333333333333,152.39445000001024,baseline_0-5
15,25,Thalamus,IAD,13,0.08530494384801499,29,2.230769230769231,902,0.03215077605321508,152.39445000001024,baseline_0-5
16,26,Thalamus,IAD,10,0.06561918757539614,14,1.4,1067,0.013120899718837863,152.39445000001024,baseline_0-5
17,27,Thalamus,IAD,9,0.05905726881785653,24,2.6666666666666665,881,0.02724177071509648,152.39445000001024,baseline_0-5
18,31,Thalamus,IAD,23,0.15092413142341113,48,2.0869565217391304,387,0.12403100775193798,152.39445000001024,baseline_0-5
19,32,Thalamus,IAD,25,0.16404796893849036,58,2.32,790,0.07341772151898734,152.39445000001024,baseline_0-5
20,33,Thalamus,IAD,36,0.23622907527142611,100,2.7777777777777777,1006,0.09940357852882704,152.39445000001024,baseline_0-5
21,35,Thalamus,IAD,34,0.22310523775634689,95,2.7941176470588234,1142,0.08318739054290718,152.39445000001024,baseline_0-5
22,37,Thalamus,IAD,28,0.1837337252111092,78,2.7857142857142856,2007,0.03886397608370702,152.39445000001024,baseline_0-5
23,38,Thalamus,IAD,31,0.20341948148372804,87,2.806451612903226,277,0.3140794223826715,152.39445000001024,baseline_0-5
24,41,Thalamus,IAD,9,0.05905726881785653,21,2.3333333333333335,889,0.023622047244094488,152.39445000001024,baseline_0-5
25,42,Thalamus,MD,28,0.1837337252111092,85,3.0357142857142856,970,0.08762886597938144,152.39445000001024,baseline_0-5
26,43,Thalamus,MD,15,0.09842878136309421,35,2.3333333333333335,903,0.03875968992248062,152.39445000001024,baseline_0-5
27,45,Thalamus,IAD,13,0.08530494384801499,30,2.3076923076923075,538,0.055762081784386616,152.39445000001024,baseline_0-5
28,46,Thalamus,IAD,10,0.06561918757539614,19,1.9,1793,0.010596765197992191,152.39445000001024,baseline_0-5
29,48,Thalamus,MD,45,0.2952863440892826,136,3.022222222222222,1876,0.07249466950959488,152.39445000001024,baseline_0-5
30,49,Thalamus,MD,17,0.11155261887817344,52,3.0588235294117645,1249,0.041633306645316254,152.39445000001024,baseline_0-5
31,50,Thalamus,MD,30,0.19685756272618843,93,3.1,1074,0.08659217877094973,152.39445000001024,baseline_0-5
32,51,Thalamus,MD,13,0.08530494384801499,35,2.6923076923076925,2722,0.012858192505510653,152.39445000001024,baseline_0-5
33,52,Thalamus,IAD,20,0.13123837515079229,39,1.95,2095,0.018615751789976133,152.39445000001024,baseline_0-5
34,53,Thalamus,MD,9,0.05905726881785653,24,2.6666666666666665,1394,0.01721664275466284,152.39445000001024,baseline_0-5
35,55,Thalamus,MD,25,0.16404796893849036,66,2.64,1190,0.05546218487394958,152.39445000001024,baseline_0-5
36,56,Thalamus,MD,18,0.11811453763571306,65,3.611111111111111,1616,0.040222772277227724,152.39445000001024,baseline_0-5
37,57,Thalamus,MD,20,0.13123837515079229,60,3.0,1585,0.03785488958990536,152.39445000001024,baseline_0-5
38,58,Thalamus,MD,30,0.19685756272618843,102,3.4,2699,0.03779177473138199,152.39445000001024,baseline_0-5
39,59,Thalamus,MD,20,0.13123837515079229,54,2.7,680,0.07941176470588235,152.39445000001024,baseline_0-5
40,61,Thalamus,MD,1,0.006561918757539614,1,1.0,213,0.004694835680751174,152.39445000001024,baseline_0-5
41,62,Thalamus,MD,1,0.006561918757539614,1,1.0,1333,0.0007501875468867217,152.39445000001024,baseline_0-5
42,64,Thalamus,MD,10,0.06561918757539614,23,2.3,1372,0.016763848396501458,152.39445000001024,baseline_0-5
43,66,Thalamus,MD,8,0.052495350060316914,21,2.625,1320,0.015909090909090907,152.39445000001024,baseline_0-5
44,67,Thalamus,MD,11,0.07218110633293576,26,2.3636363636363638,2484,0.010466988727858293,152.39445000001024,baseline_0-5
45,68,Thalamus,MD,7,0.0459334313027773,16,2.2857142857142856,1654,0.009673518742442563,152.39445000001024,baseline_0-5
46,70,Thalamus,MD,10,0.06561918757539614,20,2.0,2546,0.007855459544383346,152.39445000001024,baseline_0-5
47,71,Thalamus,MD,32,0.20998140024126766,102,3.1875,2535,0.040236686390532544,152.39445000001024,baseline_0-5
48,72,Thalamus,MD,8,0.052495350060316914,17,2.125,804,0.021144278606965175,152.39445000001024,baseline_0-5
49,73,Thalamus,MD,13,0.08530494384801499,36,2.769230769230769,752,0.047872340425531915,152.39445000001024,baseline_0-5
50,75,Thalamus,MD,12,0.07874302509047537,21,1.75,1115,0.01883408071748879,152.39445000001024,baseline_0-5
51,76,Thalamus,MD,1,0.006561918757539614,1,1.0,1350,0.0007407407407407407,152.39445000001024,baseline_0-5
52,78,Thalamus,MD,15,0.09842878136309421,39,2.6,2459,0.015860105734038225,152.39445000001024,baseline_0-5
53,79,Thalamus,MD,19,0.12467645639325267,37,1.9473684210526316,2079,0.017797017797017797,152.39445000001024,baseline_0-5
