,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Thalamus,PO,9,0.06884494099835303,17,1.8888888888888888,948,0.017932489451476793,130.72856000000502,baseline_0-5
1,2,Thalamus,PO,3,0.022948313666117676,5,1.6666666666666667,886,0.0056433408577878106,130.72856000000502,baseline_0-5
2,3,Thalamus,PO,9,0.06884494099835303,14,1.5555555555555556,379,0.036939313984168866,130.72856000000502,baseline_0-5
3,5,Thalamus,PO,4,0.030597751554823572,7,1.75,551,0.012704174228675136,130.72856000000502,baseline_0-5
4,7,Thalamus,PO,3,0.022948313666117676,5,1.6666666666666667,187,0.026737967914438502,130.72856000000502,baseline_0-5
5,8,Thalamus,PO,18,0.13768988199670606,35,1.9444444444444444,425,0.08235294117647059,130.72856000000502,baseline_0-5
6,9,Thalamus,PO,30,0.22948313666117678,59,1.9666666666666666,738,0.07994579945799458,130.72856000000502,baseline_0-5
7,10,Thalamus,PO,8,0.061195503109647144,13,1.625,291,0.044673539518900345,130.72856000000502,baseline_0-5
8,13,Thalamus,PO,0,0.0,0,0.0,3,0.0,130.72856000000502,baseline_0-5
9,16,Thalamus,PO,17,0.13004044410800017,34,2.0,245,0.13877551020408163,130.72856000000502,baseline_0-5
10,17,Thalamus,PO,3,0.022948313666117676,6,2.0,201,0.029850746268656716,130.72856000000502,baseline_0-5
11,18,Thalamus,PO,5,0.038247189443529464,9,1.8,476,0.018907563025210083,130.72856000000502,baseline_0-5
12,19,Thalamus,PO,7,0.05354606522094125,12,1.7142857142857142,174,0.06896551724137931,130.72856000000502,baseline_0-5
13,23,Thalamus,PO,54,0.4130696459901182,114,2.111111111111111,1300,0.0876923076923077,130.72856000000502,baseline_0-5
14,25,Thalamus,PO,5,0.038247189443529464,11,2.2,48,0.22916666666666666,130.72856000000502,baseline_0-5
15,27,Thalamus,PO,1,0.007649437888705893,1,1.0,49,0.02040816326530612,130.72856000000502,baseline_0-5
16,28,Thalamus,PO,14,0.1070921304418825,26,1.8571428571428572,162,0.16049382716049382,130.72856000000502,baseline_0-5
17,29,Thalamus,PO,21,0.16063819566282375,47,2.238095238095238,827,0.056831922611850064,130.72856000000502,baseline_0-5
18,31,Thalamus,PO,8,0.061195503109647144,15,1.875,305,0.04918032786885246,130.72856000000502,baseline_0-5
19,32,Thalamus,PO,11,0.08414381677576482,22,2.0,260,0.08461538461538462,130.72856000000502,baseline_0-5
20,33,Thalamus,PO,10,0.07649437888705893,15,1.5,393,0.03816793893129771,130.72856000000502,baseline_0-5
21,34,Thalamus,PO,13,0.0994426925531766,30,2.3076923076923075,801,0.03745318352059925,130.72856000000502,baseline_0-5
22,35,Thalamus,PO,28,0.214184260883765,55,1.9642857142857142,1423,0.03865073787772312,130.72856000000502,baseline_0-5
23,36,Thalamus,PO,4,0.030597751554823572,8,2.0,1288,0.006211180124223602,130.72856000000502,baseline_0-5
24,38,Thalamus,PO,0,0.0,0,0.0,73,0.0,130.72856000000502,baseline_0-5
25,39,Thalamus,PO,0,0.0,0,0.0,594,0.0,130.72856000000502,baseline_0-5
26,40,Thalamus,PO,4,0.030597751554823572,9,2.25,636,0.014150943396226415,130.72856000000502,baseline_0-5
27,41,Thalamus,PO,6,0.04589662733223535,9,1.5,864,0.010416666666666666,130.72856000000502,baseline_0-5
28,42,Thalamus,PO,11,0.08414381677576482,24,2.1818181818181817,661,0.036308623298033284,130.72856000000502,baseline_0-5
29,43,Thalamus,PO,11,0.08414381677576482,25,2.272727272727273,1125,0.022222222222222223,130.72856000000502,baseline_0-5
30,44,Thalamus,PO,18,0.13768988199670606,38,2.111111111111111,1281,0.02966432474629196,130.72856000000502,baseline_0-5
31,46,Thalamus,PO,0,0.0,0,0.0,35,0.0,130.72856000000502,baseline_0-5
32,47,Thalamus,PO,6,0.04589662733223535,14,2.3333333333333335,704,0.019886363636363636,130.72856000000502,baseline_0-5
33,50,Thalamus,PO,92,0.7037482857609422,221,2.402173913043478,2091,0.10569105691056911,130.72856000000502,baseline_0-5
34,53,Thalamus,PO,12,0.0917932546644707,18,1.5,962,0.018711018711018712,130.72856000000502,baseline_0-5
35,54,Thalamus,PO,9,0.06884494099835303,18,2.0,1041,0.01729106628242075,130.72856000000502,baseline_0-5
36,55,Thalamus,PO,17,0.13004044410800017,37,2.176470588235294,1231,0.030056864337936636,130.72856000000502,baseline_0-5
37,56,Thalamus,PO,13,0.0994426925531766,21,1.6153846153846154,551,0.038112522686025406,130.72856000000502,baseline_0-5
38,57,Thalamus,PO,20,0.15298875777411786,46,2.3,1226,0.037520391517128875,130.72856000000502,baseline_0-5
