,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Thalamus,VPM,1387,5.641192500101703,245.86999999999898,baseline_0-5
1,5,Thalamus,VPM,344,1.399113352584705,245.86999999999898,baseline_0-5
2,6,Thalamus,VPM,957,3.892300809370822,245.86999999999898,baseline_0-5
3,8,Thalamus,VPM,2251,9.15524464147724,245.86999999999898,baseline_0-5
4,11,Thalamus,VPM,1373,5.584251840403488,245.86999999999898,baseline_0-5
5,15,Thalamus,VPM,2286,9.297596290722778,245.86999999999898,baseline_0-5
6,16,Thalamus,VPM,1553,6.3163460365233925,245.86999999999898,baseline_0-5
7,19,Thalamus,VPM,1417,5.76320819945502,245.86999999999898,baseline_0-5
8,20,Thalamus,VPM,973,3.9573758490259245,245.86999999999898,baseline_0-5
9,21,Thalamus,VPM,971,3.9492414690690367,245.86999999999898,baseline_0-5
10,24,Thalamus,VPM,2402,9.769390328222272,245.86999999999898,baseline_0-5
11,27,Thalamus,VPM,68,0.27656891853418586,245.86999999999898,baseline_0-5
12,28,Thalamus,VPM,744,3.025989343962269,245.86999999999898,baseline_0-5
13,30,Thalamus,VPM,267,1.085939724244524,245.86999999999898,baseline_0-5
14,31,Thalamus,VPM,387,1.574002521657793,245.86999999999898,baseline_0-5
15,33,Thalamus,VPM,1965,7.992028307642283,245.86999999999898,baseline_0-5
16,34,Thalamus,VPM,1281,5.210070362386649,245.86999999999898,baseline_0-5
17,37,Thalamus,VPM,158,0.6426160165941378,245.86999999999898,baseline_0-5
18,38,Thalamus,VPM,2140,8.703786553869968,245.86999999999898,baseline_0-5
19,39,Thalamus,VPM,2062,8.386545735551342,245.86999999999898,baseline_0-5
20,40,Thalamus,VPM,878,3.570992801073753,245.86999999999898,baseline_0-5
21,41,Thalamus,VPM,407,1.6553463212266712,245.86999999999898,baseline_0-5
22,42,Thalamus,VPM,503,2.045796559157287,245.86999999999898,baseline_0-5
23,44,Thalamus,VPM,8709,35.42115752226801,245.86999999999898,baseline_0-5
24,47,Thalamus,VPM,2854,11.60776019847892,245.86999999999898,baseline_0-5
25,50,Thalamus,VPM,676,2.749420425428083,245.86999999999898,baseline_0-5
26,53,Thalamus,VPM,344,1.399113352584705,245.86999999999898,baseline_0-5
27,55,Thalamus,VPM,575,2.3386342376052482,245.86999999999898,baseline_0-5
28,56,Thalamus,VPM,15021,61.09326066620597,245.86999999999898,baseline_0-5
29,57,Thalamus,VPM,219,0.8907146052792163,245.86999999999898,baseline_0-5
30,58,Thalamus,VPM,1209,4.917232683938687,245.86999999999898,baseline_0-5
