,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,2,Other,AMv,56,0.3353284176582248,185,3.3035714285714284,2019,0.09162951956414066,167.00046000001294,baseline_0-5
1,10,Other,AMd,46,0.2754483430763989,158,3.4347826086956523,807,0.19578686493184635,167.00046000001294,baseline_0-5
2,13,Other,AMv,32,0.19161623866184274,109,3.40625,759,0.14361001317523056,167.00046000001294,baseline_0-5
3,20,Other,AMd,77,0.4610765742800591,259,3.3636363636363638,2160,0.11990740740740741,167.00046000001294,baseline_0-5
4,22,Other,AMd,31,0.18562823120366015,104,3.3548387096774195,708,0.14689265536723164,167.00046000001294,baseline_0-5
5,24,Other,AMd,46,0.2754483430763989,141,3.0652173913043477,595,0.23697478991596638,167.00046000001294,baseline_0-5
6,25,Other,AMd,55,0.3293404102000422,172,3.1272727272727274,2421,0.07104502271788517,167.00046000001294,baseline_0-5
7,28,Other,AMd,112,0.6706568353164496,377,3.3660714285714284,1670,0.22574850299401197,167.00046000001294,baseline_0-5
8,29,Other,AMd,5,0.02994003729091293,16,3.2,713,0.02244039270687237,167.00046000001294,baseline_0-5
9,34,Thalamus,AV,39,0.23353229086912083,73,1.8717948717948718,1155,0.0632034632034632,167.00046000001294,baseline_0-5
10,37,Thalamus,AV,9,0.05389206712364327,11,1.2222222222222223,576,0.019097222222222224,167.00046000001294,baseline_0-5
11,39,Thalamus,AV,77,0.4610765742800591,114,1.4805194805194806,2687,0.04242649795310755,167.00046000001294,baseline_0-5
12,40,Thalamus,AV,89,0.5329326637782501,191,2.146067415730337,2143,0.08912739150723285,167.00046000001294,baseline_0-5
13,42,Thalamus,AV,72,0.43113653698914617,118,1.6388888888888888,1322,0.08925869894099848,167.00046000001294,baseline_0-5
14,45,Thalamus,AV,65,0.38922048478186805,112,1.7230769230769232,1615,0.0693498452012384,167.00046000001294,baseline_0-5
15,50,Thalamus,AV,0,0.0,0,0.0,61,0.0,167.00046000001294,baseline_0-5
16,52,Thalamus,AV,98,0.5868247309018934,243,2.479591836734694,1817,0.1337369290038525,167.00046000001294,baseline_0-5
17,54,Thalamus,AV,0,0.0,0,0.0,110,0.0,167.00046000001294,baseline_0-5
18,55,Thalamus,AV,62,0.3712564624073203,84,1.3548387096774193,732,0.11475409836065574,167.00046000001294,baseline_0-5
19,56,Thalamus,AV,27,0.1616762013709298,44,1.6296296296296295,1695,0.025958702064896755,167.00046000001294,baseline_0-5
20,59,Thalamus,AV,68,0.4071845071564158,105,1.5441176470588236,363,0.2892561983471074,167.00046000001294,baseline_0-5
21,60,Thalamus,AV,92,0.5508966861527979,190,2.0652173913043477,1563,0.12156110044785669,167.00046000001294,baseline_0-5
22,65,Thalamus,AV,73,0.43712454444732873,121,1.6575342465753424,1359,0.08903605592347315,167.00046000001294,baseline_0-5
23,71,Thalamus,AV,77,0.4610765742800591,146,1.896103896103896,2136,0.06835205992509363,167.00046000001294,baseline_0-5
24,74,Thalamus,AV,92,0.5508966861527979,167,1.815217391304348,1214,0.13756177924217464,167.00046000001294,baseline_0-5
25,76,Thalamus,AV,54,0.3233524027418596,105,1.9444444444444444,2250,0.04666666666666667,167.00046000001294,baseline_0-5
26,81,Thalamus,AV,30,0.17964022374547756,31,1.0333333333333334,1219,0.02543068088597211,167.00046000001294,baseline_0-5
27,82,Thalamus,AV,57,0.34131642511640736,95,1.6666666666666667,749,0.1268357810413885,167.00046000001294,baseline_0-5
28,84,Thalamus,AV,36,0.21556826849457308,50,1.3888888888888888,1408,0.03551136363636364,167.00046000001294,baseline_0-5
29,86,Thalamus,AV,94,0.562872701069163,230,2.4468085106382977,2206,0.1042611060743427,167.00046000001294,baseline_0-5
30,87,Thalamus,AV,4,0.023952029832730343,5,1.25,535,0.009345794392523364,167.00046000001294,baseline_0-5
31,88,Thalamus,AV,49,0.2934123654509467,99,2.020408163265306,1849,0.053542455381287185,167.00046000001294,baseline_0-5
32,89,Thalamus,AV,62,0.3712564624073203,98,1.5806451612903225,574,0.17073170731707318,167.00046000001294,baseline_0-5
33,94,Thalamus,AV,75,0.4491005593636939,160,2.1333333333333333,1214,0.13179571663920922,167.00046000001294,baseline_0-5
34,100,Thalamus,AV,108,0.6467048054837192,304,2.814814814814815,2372,0.1281618887015177,167.00046000001294,baseline_0-5
35,101,Thalamus,AV,38,0.22754428341093824,72,1.894736842105263,2061,0.034934497816593885,167.00046000001294,baseline_0-5
36,102,Thalamus,AV,70,0.419160522072781,144,2.057142857142857,2792,0.05157593123209169,167.00046000001294,baseline_0-5
37,103,Thalamus,AV,91,0.5449086786946152,182,2.0,1473,0.12355736591989137,167.00046000001294,baseline_0-5
38,105,Thalamus,AV,107,0.6407167980255366,236,2.205607476635514,1664,0.14182692307692307,167.00046000001294,baseline_0-5
39,107,Thalamus,AV,90,0.5389206712364327,190,2.111111111111111,1958,0.09703779366700716,167.00046000001294,baseline_0-5
40,108,Thalamus,AV,57,0.34131642511640736,92,1.6140350877192982,1095,0.08401826484018265,167.00046000001294,baseline_0-5
