,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Other,AMd,0,0.0,0,0.0,426,0.0,71.48143000000346,baseline_0-5
1,1,Other,AMd,1,0.013989647381144329,3,3.0,269,0.011152416356877323,71.48143000000346,baseline_0-5
2,4,Other,AMd,12,0.16787576857373193,37,3.0833333333333335,440,0.08409090909090909,71.48143000000346,baseline_0-5
3,6,Thalamus,IAD,35,0.4896376583400515,81,2.3142857142857145,533,0.15196998123827393,71.48143000000346,baseline_0-5
4,8,Thalamus,IAD,38,0.5316066004834845,103,2.710526315789474,451,0.22838137472283815,71.48143000000346,baseline_0-5
5,9,Other,AMd,18,0.2518136528605979,58,3.2222222222222223,377,0.15384615384615385,71.48143000000346,baseline_0-5
6,10,Thalamus,IAD,49,0.6854927216760721,144,2.938775510204082,711,0.20253164556962025,71.48143000000346,baseline_0-5
7,12,Thalamus,IAD,35,0.4896376583400515,71,2.0285714285714285,406,0.1748768472906404,71.48143000000346,baseline_0-5
8,14,Thalamus,IAD,0,0.0,0,0.0,100,0.0,71.48143000000346,baseline_0-5
9,16,Thalamus,IAD,25,0.3497411845286082,57,2.28,555,0.10270270270270271,71.48143000000346,baseline_0-5
10,17,Thalamus,IAD,37,0.5176169531023401,94,2.5405405405405403,335,0.28059701492537314,71.48143000000346,baseline_0-5
11,18,Thalamus,IAD,41,0.5735755426269175,114,2.7804878048780486,394,0.2893401015228426,71.48143000000346,baseline_0-5
12,19,Thalamus,IAD,5,0.06994823690572165,8,1.6,473,0.016913319238900635,71.48143000000346,baseline_0-5
13,20,Thalamus,IAD,0,0.0,0,0.0,187,0.0,71.48143000000346,baseline_0-5
14,21,Thalamus,IAD,16,0.22383435809830926,31,1.9375,124,0.25,71.48143000000346,baseline_0-5
15,22,Thalamus,IAD,33,0.46165836357776285,80,2.4242424242424243,409,0.19559902200489,71.48143000000346,baseline_0-5
16,26,Thalamus,IAD,43,0.6015548373892061,102,2.372093023255814,399,0.2556390977443609,71.48143000000346,baseline_0-5
17,27,Thalamus,IAD,13,0.18186541595487626,26,2.0,450,0.057777777777777775,71.48143000000346,baseline_0-5
18,30,Thalamus,IAD,36,0.5036273057211959,88,2.4444444444444446,473,0.18604651162790697,71.48143000000346,baseline_0-5
19,32,Thalamus,IAD,52,0.7274616638195051,150,2.8846153846153846,722,0.2077562326869806,71.48143000000346,baseline_0-5
20,34,Thalamus,IAD,10,0.1398964738114433,20,2.0,449,0.044543429844097995,71.48143000000346,baseline_0-5
21,37,Thalamus,IAD,33,0.46165836357776285,83,2.515151515151515,223,0.3721973094170404,71.48143000000346,baseline_0-5
22,38,Thalamus,IAD,7,0.0979275316680103,11,1.5714285714285714,344,0.03197674418604651,71.48143000000346,baseline_0-5
23,39,Thalamus,IAD,38,0.5316066004834845,93,2.4473684210526314,239,0.3891213389121339,71.48143000000346,baseline_0-5
24,41,Thalamus,IAD,36,0.5036273057211959,86,2.388888888888889,377,0.22811671087533156,71.48143000000346,baseline_0-5
25,42,Thalamus,IAD,31,0.4336790688154742,75,2.4193548387096775,637,0.11773940345368916,71.48143000000346,baseline_0-5
