,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,3,Other,AMd,2622,12.118977296976587,216.35489000001098,baseline_0-5
1,4,Other,AMd,1527,7.057848334280416,216.35489000001098,baseline_0-5
2,9,Other,AMd,1533,7.085580547774641,216.35489000001098,baseline_0-5
3,10,Other,AMd,595,2.750111171510705,216.35489000001098,baseline_0-5
4,12,Other,AMd,1485,6.863722839820836,216.35489000001098,baseline_0-5
5,13,Other,AMd,3228,14.919930859893373,216.35489000001098,baseline_0-5
6,14,Other,AMd,952,4.400177874417128,216.35489000001098,baseline_0-5
7,16,Other,AMd,1036,4.788428863336287,216.35489000001098,baseline_0-5
8,20,Other,AMd,1188,5.490978271856669,216.35489000001098,baseline_0-5
9,21,Other,AMd,2211,10.219320672622134,216.35489000001098,baseline_0-5
10,23,Other,AMd,2708,12.516472357060488,216.35489000001098,baseline_0-5
11,24,Other,AMd,1871,8.647828574616016,216.35489000001098,baseline_0-5
12,26,Other,AMd,1711,7.908302881436667,216.35489000001098,baseline_0-5
13,28,Other,AMd,854,3.947218387344777,216.35489000001098,baseline_0-5
14,29,Other,AMd,1215,5.615773232580684,216.35489000001098,baseline_0-5
15,30,Other,AMd,1147,5.30147481297946,216.35489000001098,baseline_0-5
16,33,Other,AMd,1354,6.258236178530244,216.35489000001098,baseline_0-5
17,34,Other,AMd,1159,5.356939239967912,216.35489000001098,baseline_0-5
18,36,Other,AMd,3527,16.301919499022283,216.35489000001098,baseline_0-5
19,38,Other,AMd,1777,8.213357229873148,216.35489000001098,baseline_0-5
20,42,Other,AMd,1922,8.883552389316934,216.35489000001098,baseline_0-5
21,44,Other,AMd,1746,8.07007412681965,216.35489000001098,baseline_0-5
22,45,Other,AMd,1692,7.82048420537162,216.35489000001098,baseline_0-5
23,46,Other,AMd,903,4.173698130880953,216.35489000001098,baseline_0-5
24,48,Other,AMd,914,4.224540522287033,216.35489000001098,baseline_0-5
25,49,Other,AMd,1844,8.523033613892002,216.35489000001098,baseline_0-5
26,54,Other,AMd,901,4.164454059716211,216.35489000001098,baseline_0-5
27,58,Other,AMd,887,4.099745561563018,216.35489000001098,baseline_0-5
28,61,Other,AMd,1878,8.680182823692613,216.35489000001098,baseline_0-5
29,62,Other,AMd,390,1.8025938771246641,216.35489000001098,baseline_0-5
30,63,Other,AMd,832,3.8455336045326165,216.35489000001098,baseline_0-5
31,69,Other,AMd,707,3.2677791567362497,216.35489000001098,baseline_0-5
32,74,Other,AD,1409,6.512448135560645,216.35489000001098,baseline_0-5
33,97,Other,AD,450,2.0799160120669202,216.35489000001098,baseline_0-5
34,98,Other,AD,900,4.1598320241338405,216.35489000001098,baseline_0-5
35,102,Other,cing,1929,8.91590663839353,216.35489000001098,baseline_0-5
36,103,Motor,MOp6a,333,1.5391378489295209,216.35489000001098,baseline_0-5
37,104,Motor,MOp6a,518,2.3942144316681433,216.35489000001098,baseline_0-5
38,105,Motor,MOp6a,2109,9.747873043220299,216.35489000001098,baseline_0-5
39,108,Motor,MOp6a,1644,7.598626497417815,216.35489000001098,baseline_0-5
40,117,Motor,MOp6a,914,4.224540522287033,216.35489000001098,baseline_0-5
41,122,Motor,MOp5,56,0.2588339926127723,216.35489000001098,baseline_0-5
42,124,Motor,MOp5,24,0.1109288539769024,216.35489000001098,baseline_0-5
43,126,Motor,MOp5,225,1.0399580060334601,216.35489000001098,baseline_0-5
