,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,2,Other,AMv,2019,12.08978705807064,167.00046000001294,baseline_0-5
1,10,Other,AMd,807,4.832322018753347,167.00046000001294,baseline_0-5
2,13,Other,AMv,759,4.544897660760582,167.00046000001294,baseline_0-5
3,20,Other,AMd,2160,12.934096109674385,167.00046000001294,baseline_0-5
4,22,Other,AMd,708,4.23950928039327,167.00046000001294,baseline_0-5
5,24,Other,AMd,595,3.5628644376186385,167.00046000001294,baseline_0-5
6,25,Other,AMd,2421,14.496966056260039,167.00046000001294,baseline_0-5
7,28,Other,AMd,1670,9.999972455164917,167.00046000001294,baseline_0-5
8,29,Other,AMd,713,4.269449317684184,167.00046000001294,baseline_0-5
9,34,Thalamus,AV,1155,6.916148614200886,167.00046000001294,baseline_0-5
10,37,Thalamus,AV,576,3.4490922959131693,167.00046000001294,baseline_0-5
11,39,Thalamus,AV,2687,16.089776040136606,167.00046000001294,baseline_0-5
12,40,Thalamus,AV,2143,12.832299982885282,167.00046000001294,baseline_0-5
13,42,Thalamus,AV,1322,7.916145859717378,167.00046000001294,baseline_0-5
14,45,Thalamus,AV,1615,9.670632044964876,167.00046000001294,baseline_0-5
15,50,Thalamus,AV,61,0.36526845494913773,167.00046000001294,baseline_0-5
16,52,Thalamus,AV,1817,10.880209551517758,167.00046000001294,baseline_0-5
17,54,Thalamus,AV,110,0.6586808204000844,167.00046000001294,baseline_0-5
18,55,Thalamus,AV,732,4.383221459389652,167.00046000001294,baseline_0-5
19,56,Thalamus,AV,1695,10.149672641619482,167.00046000001294,baseline_0-5
20,59,Thalamus,AV,363,2.1736467073202785,167.00046000001294,baseline_0-5
21,60,Thalamus,AV,1563,9.35925565713938,167.00046000001294,baseline_0-5
22,65,Thalamus,AV,1359,8.137702135670134,167.00046000001294,baseline_0-5
23,71,Thalamus,AV,2136,12.790383930678002,167.00046000001294,baseline_0-5
24,74,Thalamus,AV,1214,7.269441054233659,167.00046000001294,baseline_0-5
25,76,Thalamus,AV,2250,13.473016780910818,167.00046000001294,baseline_0-5
