,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Thalamus,VAL,1169,16.86625306593561,69.31000000000017,baseline_0-5
1,2,Thalamus,VAL,207,2.9865820227961257,69.31000000000017,baseline_0-5
2,9,Thalamus,VAL,275,3.9676814312508917,69.31000000000017,baseline_0-5
3,10,Thalamus,VAL,818,11.802048766411744,69.31000000000017,baseline_0-5
4,12,Thalamus,VAL,619,8.930890203433826,69.31000000000017,baseline_0-5
5,13,Thalamus,VAL,157,2.2651853989323274,69.31000000000017,baseline_0-5
6,14,Thalamus,VAL,699,10.085124801615903,69.31000000000017,baseline_0-5
7,16,Thalamus,VAL,40,0.5771172990910388,69.31000000000017,baseline_0-5
8,17,Thalamus,VAL,909,13.114990621843857,69.31000000000017,baseline_0-5
9,18,Thalamus,VAL,591,8.526908094070098,69.31000000000017,baseline_0-5
10,22,Thalamus,VAL,1086,15.668734670321705,69.31000000000017,baseline_0-5
11,23,Thalamus,VAL,374,5.396046746501213,69.31000000000017,baseline_0-5
12,25,Thalamus,VAL,1109,16.000577117299052,69.31000000000017,baseline_0-5
13,26,Thalamus,VAL,396,5.713461261001284,69.31000000000017,baseline_0-5
14,27,Thalamus,VAL,762,10.99408454768429,69.31000000000017,baseline_0-5
15,28,Thalamus,VAL,777,11.21050353484343,69.31000000000017,baseline_0-5
16,29,Thalamus,VAL,404,5.828884720819492,69.31000000000017,baseline_0-5
17,30,Thalamus,VAL,339,4.891069109796554,69.31000000000017,baseline_0-5
18,31,Thalamus,VAL,536,7.73337180781992,69.31000000000017,baseline_0-5
19,33,Thalamus,VAL,2663,38.42158418698591,69.31000000000017,baseline_0-5
20,34,Thalamus,VAL,713,10.287115856297767,69.31000000000017,baseline_0-5
21,35,Thalamus,VAL,629,9.075169528206585,69.31000000000017,baseline_0-5
22,38,Thalamus,VAL,459,6.62242100706967,69.31000000000017,baseline_0-5
23,40,Thalamus,VAL,774,11.167219737411601,69.31000000000017,baseline_0-5
24,42,Thalamus,VAL,1330,19.189150194777042,69.31000000000017,baseline_0-5
25,44,Thalamus,VAL,182,2.6258837108642266,69.31000000000017,baseline_0-5
26,45,Thalamus,VAL,1301,18.77074015293604,69.31000000000017,baseline_0-5
27,49,Thalamus,VAL,2486,35.867840138508065,69.31000000000017,baseline_0-5
28,51,Thalamus,VAL,826,11.917472226229952,69.31000000000017,baseline_0-5
29,53,Thalamus,VAL,917,13.230414081662065,69.31000000000017,baseline_0-5
30,56,Thalamus,LD,2102,30.32751406723409,69.31000000000017,baseline_0-5
31,57,Thalamus,VAL,851,12.27817053816185,69.31000000000017,baseline_0-5
32,62,Thalamus,LD,98,1.413937382773045,69.31000000000017,baseline_0-5
33,65,Thalamus,LD,540,7.791083537729024,69.31000000000017,baseline_0-5
34,67,Thalamus,LD,638,9.205020920502069,69.31000000000017,baseline_0-5
35,76,Thalamus,LD,1297,18.713028423026934,69.31000000000017,baseline_0-5
36,77,Thalamus,LD,1241,17.905064204299478,69.31000000000017,baseline_0-5
37,78,Thalamus,LD,732,10.56124657336601,69.31000000000017,baseline_0-5
38,79,Thalamus,LD,839,12.105035348434539,69.31000000000017,baseline_0-5
39,80,Thalamus,LD,1759,25.378733227528432,69.31000000000017,baseline_0-5
40,82,Thalamus,LD,580,8.368200836820062,69.31000000000017,baseline_0-5
41,83,Thalamus,LD,2252,32.49170393882549,69.31000000000017,baseline_0-5
42,84,Thalamus,LD,1027,14.81748665416242,69.31000000000017,baseline_0-5
43,85,Thalamus,LD,3998,57.68287404414933,69.31000000000017,baseline_0-5
44,88,Thalamus,LD,955,13.778675515798552,69.31000000000017,baseline_0-5
45,89,Thalamus,LD,1297,18.713028423026934,69.31000000000017,baseline_0-5
46,92,Thalamus,LD,101,1.457221180204873,69.31000000000017,baseline_0-5
47,93,Thalamus,LD,707,10.200548261434111,69.31000000000017,baseline_0-5
48,94,Thalamus,LD,53,0.7646804212956264,69.31000000000017,baseline_0-5
49,98,Thalamus,LD,256,3.6935507141826482,69.31000000000017,baseline_0-5
50,99,Thalamus,LD,170,2.452748521136915,69.31000000000017,baseline_0-5
51,100,Thalamus,LD,488,7.040831048910674,69.31000000000017,baseline_0-5
52,102,Thalamus,LD,335,4.83335737988745,69.31000000000017,baseline_0-5
53,103,Thalamus,LD,564,8.137353917183647,69.31000000000017,baseline_0-5
54,105,Thalamus,LD,48,0.6925407589092466,69.31000000000017,baseline_0-5
55,106,Thalamus,LD,1357,19.57870437166349,69.31000000000017,baseline_0-5
56,107,Thalamus,LD,249,3.5925551868417167,69.31000000000017,baseline_0-5
57,109,Thalamus,LD,707,10.200548261434111,69.31000000000017,baseline_0-5
58,112,Thalamus,LD,216,3.1164334150916098,69.31000000000017,baseline_0-5
59,113,Thalamus,LD,287,4.140816620978203,69.31000000000017,baseline_0-5
60,118,Thalamus,LD,1041,15.019477708844285,69.31000000000017,baseline_0-5
61,120,Thalamus,LD,892,12.869715769730165,69.31000000000017,baseline_0-5
62,123,Thalamus,LD,1088,15.697590535276255,69.31000000000017,baseline_0-5
63,124,Thalamus,LD,734,10.590102438320562,69.31000000000017,baseline_0-5
64,126,Thalamus,LD,984,14.197085557639555,69.31000000000017,baseline_0-5
65,127,Thalamus,LD,1358,19.593132304140767,69.31000000000017,baseline_0-5
66,129,Thalamus,LD,148,2.135334006636844,69.31000000000017,baseline_0-5
67,130,Thalamus,LD,1915,27.629490693983485,69.31000000000017,baseline_0-5
68,132,Thalamus,LD,1463,21.108065214254744,69.31000000000017,baseline_0-5
69,135,Thalamus,LD,1347,19.43442504689073,69.31000000000017,baseline_0-5
70,136,Thalamus,LD,3,0.04328379743182791,69.31000000000017,baseline_0-5
71,138,Thalamus,LD,539,7.776655605251748,69.31000000000017,baseline_0-5
72,140,Thalamus,LD,1304,18.814023950367865,69.31000000000017,baseline_0-5
73,141,Thalamus,LD,529,7.632376280478988,69.31000000000017,baseline_0-5
74,142,Thalamus,LD,713,10.287115856297767,69.31000000000017,baseline_0-5
75,146,Thalamus,LD,24,0.3462703794546233,69.31000000000017,baseline_0-5
