,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Other,AMd,426,5.959589784367484,71.48143000000346,baseline_0-5
1,1,Other,AMd,269,3.763215145527824,71.48143000000346,baseline_0-5
2,4,Other,AMd,440,6.155444847703505,71.48143000000346,baseline_0-5
3,6,Thalamus,IAD,533,7.4564820541499275,71.48143000000346,baseline_0-5
4,8,Thalamus,IAD,451,6.309330968896092,71.48143000000346,baseline_0-5
5,9,Other,AMd,377,5.274097062691412,71.48143000000346,baseline_0-5
6,10,Thalamus,IAD,711,9.946639287993618,71.48143000000346,baseline_0-5
7,12,Thalamus,IAD,406,5.679796836744598,71.48143000000346,baseline_0-5
8,14,Thalamus,IAD,100,1.3989647381144328,71.48143000000346,baseline_0-5
9,16,Thalamus,IAD,555,7.7642542965351025,71.48143000000346,baseline_0-5
10,17,Thalamus,IAD,335,4.68653187268335,71.48143000000346,baseline_0-5
11,18,Thalamus,IAD,394,5.5119210681708655,71.48143000000346,baseline_0-5
12,19,Thalamus,IAD,473,6.617103211281267,71.48143000000346,baseline_0-5
13,20,Thalamus,IAD,187,2.6160640602739895,71.48143000000346,baseline_0-5
14,21,Thalamus,IAD,124,1.7347162752618968,71.48143000000346,baseline_0-5
15,22,Thalamus,IAD,409,5.72176577888803,71.48143000000346,baseline_0-5
16,26,Thalamus,IAD,399,5.581869305076587,71.48143000000346,baseline_0-5
17,27,Thalamus,IAD,450,6.295341321514948,71.48143000000346,baseline_0-5
18,30,Thalamus,IAD,473,6.617103211281267,71.48143000000346,baseline_0-5
19,32,Thalamus,IAD,722,10.100525409186206,71.48143000000346,baseline_0-5
20,34,Thalamus,IAD,449,6.281351674133804,71.48143000000346,baseline_0-5
21,37,Thalamus,IAD,223,3.1196913659951853,71.48143000000346,baseline_0-5
22,38,Thalamus,IAD,344,4.812438699113649,71.48143000000346,baseline_0-5
23,39,Thalamus,IAD,239,3.3435257240934946,71.48143000000346,baseline_0-5
24,41,Thalamus,IAD,377,5.274097062691412,71.48143000000346,baseline_0-5
25,42,Thalamus,IAD,637,8.911405381788937,71.48143000000346,baseline_0-5
26,43,Thalamus,IAD,257,3.5953393769540924,71.48143000000346,baseline_0-5
27,44,Thalamus,IAD,396,5.539900362933154,71.48143000000346,baseline_0-5
28,47,Thalamus,IAD,621,8.687571023690628,71.48143000000346,baseline_0-5
29,48,Thalamus,IAD,219,3.063732776470608,71.48143000000346,baseline_0-5
30,49,Thalamus,IAD,541,7.568399233199082,71.48143000000346,baseline_0-5
31,51,Thalamus,IAD,490,6.854927216760721,71.48143000000346,baseline_0-5
32,53,Thalamus,IAD,405,5.665807189363453,71.48143000000346,baseline_0-5
