,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Thalamus,VAL,1,0.0490364340705146,1,1.0,102,0.00980392156862745,20.392999999999915,baseline_0-5
1,4,Thalamus,VAL,0,0.0,0,0.0,90,0.0,20.392999999999915,baseline_0-5
2,8,Thalamus,VAL,0,0.0,0,0.0,102,0.0,20.392999999999915,baseline_0-5
3,9,Thalamus,VAL,0,0.0,0,0.0,70,0.0,20.392999999999915,baseline_0-5
4,10,Thalamus,VAL,0,0.0,0,0.0,4,0.0,20.392999999999915,baseline_0-5
5,12,Thalamus,VAL,0,0.0,0,0.0,203,0.0,20.392999999999915,baseline_0-5
6,13,Thalamus,VAL,0,0.0,0,0.0,100,0.0,20.392999999999915,baseline_0-5
7,16,Thalamus,VAL,0,0.0,0,0.0,37,0.0,20.392999999999915,baseline_0-5
8,19,Thalamus,PO,0,0.0,0,0.0,58,0.0,20.392999999999915,baseline_0-5
9,24,Thalamus,PO,0,0.0,0,0.0,42,0.0,20.392999999999915,baseline_0-5
10,25,Thalamus,PO,0,0.0,0,0.0,249,0.0,20.392999999999915,baseline_0-5
11,26,Thalamus,PO,0,0.0,0,0.0,158,0.0,20.392999999999915,baseline_0-5
12,29,Thalamus,PO,4,0.1961457362820584,7,1.75,181,0.03867403314917127,20.392999999999915,baseline_0-5
13,30,Thalamus,PO,0,0.0,0,0.0,259,0.0,20.392999999999915,baseline_0-5
14,34,Thalamus,PO,0,0.0,0,0.0,140,0.0,20.392999999999915,baseline_0-5
15,35,Thalamus,PO,0,0.0,0,0.0,97,0.0,20.392999999999915,baseline_0-5
16,36,Thalamus,PO,0,0.0,0,0.0,19,0.0,20.392999999999915,baseline_0-5
17,37,Thalamus,PO,1,0.0490364340705146,2,2.0,151,0.013245033112582781,20.392999999999915,baseline_0-5
18,38,Thalamus,PO,0,0.0,0,0.0,3,0.0,20.392999999999915,baseline_0-5
19,40,Thalamus,PO,1,0.0490364340705146,1,1.0,50,0.02,20.392999999999915,baseline_0-5
20,41,Thalamus,PO,0,0.0,0,0.0,40,0.0,20.392999999999915,baseline_0-5
21,43,Thalamus,PO,2,0.0980728681410292,4,2.0,297,0.013468013468013467,20.392999999999915,baseline_0-5
22,44,Thalamus,PO,0,0.0,0,0.0,122,0.0,20.392999999999915,baseline_0-5
23,45,Thalamus,PO,3,0.14710930221154378,4,1.3333333333333333,81,0.04938271604938271,20.392999999999915,baseline_0-5
24,47,Thalamus,PO,1,0.0490364340705146,1,1.0,257,0.0038910505836575876,20.392999999999915,baseline_0-5
25,51,Thalamus,PO,4,0.1961457362820584,7,1.75,157,0.044585987261146494,20.392999999999915,baseline_0-5
26,53,Thalamus,PO,1,0.0490364340705146,1,1.0,38,0.02631578947368421,20.392999999999915,baseline_0-5
27,55,Thalamus,PO,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
28,56,Thalamus,PO,6,0.29421860442308756,13,2.1666666666666665,171,0.07602339181286549,20.392999999999915,baseline_0-5
29,57,Thalamus,PO,6,0.29421860442308756,11,1.8333333333333333,295,0.03728813559322034,20.392999999999915,baseline_0-5
30,62,Thalamus,PO,0,0.0,0,0.0,206,0.0,20.392999999999915,baseline_0-5
31,64,Thalamus,PO,0,0.0,0,0.0,17,0.0,20.392999999999915,baseline_0-5
32,67,Thalamus,PO,1,0.0490364340705146,2,2.0,242,0.008264462809917356,20.392999999999915,baseline_0-5
33,68,Thalamus,PO,0,0.0,0,0.0,124,0.0,20.392999999999915,baseline_0-5
34,69,Thalamus,PO,0,0.0,0,0.0,198,0.0,20.392999999999915,baseline_0-5
35,71,Thalamus,PO,0,0.0,0,0.0,19,0.0,20.392999999999915,baseline_0-5
36,72,Thalamus,PO,1,0.0490364340705146,2,2.0,75,0.02666666666666667,20.392999999999915,baseline_0-5
37,74,Thalamus,PO,0,0.0,0,0.0,363,0.0,20.392999999999915,baseline_0-5
38,76,Thalamus,PO,0,0.0,0,0.0,679,0.0,20.392999999999915,baseline_0-5
39,77,Thalamus,PO,0,0.0,0,0.0,204,0.0,20.392999999999915,baseline_0-5
40,78,Thalamus,PO,0,0.0,0,0.0,371,0.0,20.392999999999915,baseline_0-5
41,79,Thalamus,PO,0,0.0,0,0.0,17,0.0,20.392999999999915,baseline_0-5
42,80,Thalamus,PO,0,0.0,0,0.0,230,0.0,20.392999999999915,baseline_0-5
43,82,Thalamus,PO,0,0.0,0,0.0,315,0.0,20.392999999999915,baseline_0-5
44,83,Thalamus,PO,0,0.0,0,0.0,358,0.0,20.392999999999915,baseline_0-5
45,84,Thalamus,PO,0,0.0,0,0.0,264,0.0,20.392999999999915,baseline_0-5
46,85,Thalamus,PO,0,0.0,0,0.0,48,0.0,20.392999999999915,baseline_0-5
47,87,Thalamus,PO,0,0.0,0,0.0,223,0.0,20.392999999999915,baseline_0-5
48,88,Thalamus,PO,1,0.0490364340705146,2,2.0,138,0.014492753623188406,20.392999999999915,baseline_0-5
49,90,Thalamus,PO,0,0.0,0,0.0,93,0.0,20.392999999999915,baseline_0-5
50,91,Thalamus,PO,0,0.0,0,0.0,106,0.0,20.392999999999915,baseline_0-5
51,93,Thalamus,PO,0,0.0,0,0.0,79,0.0,20.392999999999915,baseline_0-5
52,94,Thalamus,PO,0,0.0,0,0.0,51,0.0,20.392999999999915,baseline_0-5
53,96,Thalamus,PO,0,0.0,0,0.0,261,0.0,20.392999999999915,baseline_0-5
54,98,Thalamus,PO,0,0.0,0,0.0,34,0.0,20.392999999999915,baseline_0-5
55,99,Thalamus,PO,1,0.0490364340705146,2,2.0,271,0.007380073800738007,20.392999999999915,baseline_0-5
56,100,Thalamus,PO,1,0.0490364340705146,1,1.0,84,0.011904761904761904,20.392999999999915,baseline_0-5
57,101,Thalamus,PO,0,0.0,0,0.0,24,0.0,20.392999999999915,baseline_0-5
58,103,Thalamus,PO,0,0.0,0,0.0,404,0.0,20.392999999999915,baseline_0-5
59,104,Thalamus,PO,1,0.0490364340705146,2,2.0,126,0.015873015873015872,20.392999999999915,baseline_0-5
60,106,Thalamus,PO,0,0.0,0,0.0,181,0.0,20.392999999999915,baseline_0-5
61,107,Thalamus,PO,0,0.0,0,0.0,213,0.0,20.392999999999915,baseline_0-5
62,108,Thalamus,PO,0,0.0,0,0.0,106,0.0,20.392999999999915,baseline_0-5
63,109,Thalamus,PO,6,0.29421860442308756,10,1.6666666666666667,160,0.0625,20.392999999999915,baseline_0-5
64,110,Thalamus,PO,0,0.0,0,0.0,341,0.0,20.392999999999915,baseline_0-5
65,115,Thalamus,PO,1,0.0490364340705146,2,2.0,60,0.03333333333333333,20.392999999999915,baseline_0-5
66,116,Thalamus,PO,0,0.0,0,0.0,166,0.0,20.392999999999915,baseline_0-5
67,117,Thalamus,PO,0,0.0,0,0.0,65,0.0,20.392999999999915,baseline_0-5
68,118,Thalamus,PO,2,0.0980728681410292,4,2.0,140,0.02857142857142857,20.392999999999915,baseline_0-5
69,120,Thalamus,PO,0,0.0,0,0.0,39,0.0,20.392999999999915,baseline_0-5
70,121,Thalamus,PO,0,0.0,0,0.0,112,0.0,20.392999999999915,baseline_0-5
71,125,Thalamus,PO,2,0.0980728681410292,3,1.5,54,0.05555555555555555,20.392999999999915,baseline_0-5
72,127,Thalamus,PO,0,0.0,0,0.0,186,0.0,20.392999999999915,baseline_0-5
73,128,Thalamus,PO,0,0.0,0,0.0,60,0.0,20.392999999999915,baseline_0-5
74,129,Thalamus,PO,1,0.0490364340705146,2,2.0,77,0.025974025974025976,20.392999999999915,baseline_0-5
75,130,Thalamus,PO,0,0.0,0,0.0,26,0.0,20.392999999999915,baseline_0-5
76,131,Thalamus,PO,1,0.0490364340705146,1,1.0,79,0.012658227848101266,20.392999999999915,baseline_0-5
77,132,Thalamus,PO,0,0.0,0,0.0,396,0.0,20.392999999999915,baseline_0-5
78,134,Thalamus,PO,0,0.0,0,0.0,3,0.0,20.392999999999915,baseline_0-5
79,136,Thalamus,PO,0,0.0,0,0.0,53,0.0,20.392999999999915,baseline_0-5
80,139,Thalamus,PO,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
81,140,Thalamus,PO,1,0.0490364340705146,2,2.0,218,0.009174311926605505,20.392999999999915,baseline_0-5
82,143,Thalamus,PO,0,0.0,0,0.0,107,0.0,20.392999999999915,baseline_0-5
83,144,Thalamus,PO,1,0.0490364340705146,2,2.0,92,0.021739130434782608,20.392999999999915,baseline_0-5
84,146,Thalamus,PO,0,0.0,0,0.0,150,0.0,20.392999999999915,baseline_0-5
85,149,Thalamus,PO,0,0.0,0,0.0,325,0.0,20.392999999999915,baseline_0-5
86,150,Thalamus,PO,0,0.0,0,0.0,2,0.0,20.392999999999915,baseline_0-5
87,152,Thalamus,PO,0,0.0,0,0.0,71,0.0,20.392999999999915,baseline_0-5
88,155,Thalamus,PO,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
89,156,Thalamus,PO,0,0.0,0,0.0,114,0.0,20.392999999999915,baseline_0-5
90,158,Thalamus,PO,0,0.0,0,0.0,12,0.0,20.392999999999915,baseline_0-5
91,160,Thalamus,PO,0,0.0,0,0.0,217,0.0,20.392999999999915,baseline_0-5
92,161,Thalamus,PO,0,0.0,0,0.0,39,0.0,20.392999999999915,baseline_0-5
93,164,Thalamus,LD,0,0.0,0,0.0,22,0.0,20.392999999999915,baseline_0-5
94,165,Thalamus,LD,0,0.0,0,0.0,27,0.0,20.392999999999915,baseline_0-5
95,168,Thalamus,LD,0,0.0,0,0.0,167,0.0,20.392999999999915,baseline_0-5
96,169,Thalamus,LD,0,0.0,0,0.0,7,0.0,20.392999999999915,baseline_0-5
97,170,Thalamus,LD,0,0.0,0,0.0,60,0.0,20.392999999999915,baseline_0-5
98,171,Thalamus,LD,0,0.0,0,0.0,217,0.0,20.392999999999915,baseline_0-5
99,175,Thalamus,LD,3,0.14710930221154378,7,2.3333333333333335,292,0.023972602739726026,20.392999999999915,baseline_0-5
100,177,Thalamus,LD,0,0.0,0,0.0,391,0.0,20.392999999999915,baseline_0-5
101,178,Thalamus,LD,0,0.0,0,0.0,129,0.0,20.392999999999915,baseline_0-5
102,180,Thalamus,LD,0,0.0,0,0.0,270,0.0,20.392999999999915,baseline_0-5
103,183,Thalamus,LD,0,0.0,0,0.0,698,0.0,20.392999999999915,baseline_0-5
104,184,Thalamus,LD,0,0.0,0,0.0,615,0.0,20.392999999999915,baseline_0-5
105,185,Thalamus,LD,0,0.0,0,0.0,254,0.0,20.392999999999915,baseline_0-5
106,186,Thalamus,LD,0,0.0,0,0.0,48,0.0,20.392999999999915,baseline_0-5
107,187,Thalamus,LD,1,0.0490364340705146,1,1.0,127,0.007874015748031496,20.392999999999915,baseline_0-5
108,191,Thalamus,LD,0,0.0,0,0.0,23,0.0,20.392999999999915,baseline_0-5
109,195,Thalamus,LD,2,0.0980728681410292,4,2.0,425,0.009411764705882352,20.392999999999915,baseline_0-5
110,198,Thalamus,LD,0,0.0,0,0.0,644,0.0,20.392999999999915,baseline_0-5
111,201,Thalamus,LD,1,0.0490364340705146,3,3.0,469,0.006396588486140725,20.392999999999915,baseline_0-5
112,205,Thalamus,LD,0,0.0,0,0.0,357,0.0,20.392999999999915,baseline_0-5
113,206,Thalamus,LD,0,0.0,0,0.0,441,0.0,20.392999999999915,baseline_0-5
114,207,Thalamus,LD,1,0.0490364340705146,2,2.0,118,0.01694915254237288,20.392999999999915,baseline_0-5
115,209,Thalamus,LD,1,0.0490364340705146,4,4.0,428,0.009345794392523364,20.392999999999915,baseline_0-5
116,211,Thalamus,LD,1,0.0490364340705146,2,2.0,378,0.005291005291005291,20.392999999999915,baseline_0-5
117,212,Thalamus,LD,1,0.0490364340705146,5,5.0,481,0.010395010395010396,20.392999999999915,baseline_0-5
118,214,Thalamus,LD,0,0.0,0,0.0,557,0.0,20.392999999999915,baseline_0-5
119,215,Thalamus,LD,3,0.14710930221154378,9,3.0,572,0.015734265734265736,20.392999999999915,baseline_0-5
120,217,Thalamus,LD,1,0.0490364340705146,1,1.0,274,0.0036496350364963502,20.392999999999915,baseline_0-5
121,218,Thalamus,LD,7,0.34325503849360217,18,2.5714285714285716,192,0.09375,20.392999999999915,baseline_0-5
122,225,Thalamus,LD,1,0.0490364340705146,5,5.0,39,0.1282051282051282,20.392999999999915,baseline_0-5
123,226,Thalamus,LD,6,0.29421860442308756,14,2.3333333333333335,170,0.08235294117647059,20.392999999999915,baseline_0-5
124,232,Thalamus,LD,5,0.24518217035257298,12,2.4,410,0.02926829268292683,20.392999999999915,baseline_0-5
125,235,Thalamus,LD,2,0.0980728681410292,7,3.5,454,0.015418502202643172,20.392999999999915,baseline_0-5
126,238,Thalamus,LD,2,0.0980728681410292,4,2.0,343,0.011661807580174927,20.392999999999915,baseline_0-5
127,252,Thalamus,LD,12,0.5884372088461751,29,2.4166666666666665,148,0.19594594594594594,20.392999999999915,baseline_0-5
128,253,Other,CA3,1,0.0490364340705146,4,4.0,78,0.05128205128205128,20.392999999999915,baseline_0-5
129,255,Other,CA3,0,0.0,0,0.0,377,0.0,20.392999999999915,baseline_0-5
130,258,Other,CA3,0,0.0,0,0.0,491,0.0,20.392999999999915,baseline_0-5
131,262,Other,CA3,8,0.3922914725641168,24,3.0,150,0.16,20.392999999999915,baseline_0-5
132,264,Other,CA3,0,0.0,0,0.0,504,0.0,20.392999999999915,baseline_0-5
133,265,Other,CA3,0,0.0,0,0.0,1,0.0,20.392999999999915,baseline_0-5
134,271,Other,CA3,2,0.0980728681410292,7,3.5,22,0.3181818181818182,20.392999999999915,baseline_0-5
135,274,Other,CA3,1,0.0490364340705146,3,3.0,6,0.5,20.392999999999915,baseline_0-5
136,278,Other,DG-mo,0,0.0,0,0.0,151,0.0,20.392999999999915,baseline_0-5
137,282,Other,DG-mo,4,0.1961457362820584,13,3.25,504,0.025793650793650792,20.392999999999915,baseline_0-5
138,290,Other,DG-mo,0,0.0,0,0.0,299,0.0,20.392999999999915,baseline_0-5
139,292,Other,CA1,1,0.0490364340705146,3,3.0,395,0.007594936708860759,20.392999999999915,baseline_0-5
140,293,Other,CA1,4,0.1961457362820584,13,3.25,407,0.03194103194103194,20.392999999999915,baseline_0-5
141,296,Other,CA1,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
142,297,Other,CA1,0,0.0,0,0.0,47,0.0,20.392999999999915,baseline_0-5
143,302,Other,CA1,1,0.0490364340705146,3,3.0,34,0.08823529411764706,20.392999999999915,baseline_0-5
144,305,Other,CA1,0,0.0,0,0.0,413,0.0,20.392999999999915,baseline_0-5
145,310,Other,CA1,1,0.0490364340705146,5,5.0,208,0.02403846153846154,20.392999999999915,baseline_0-5
146,314,Other,CA1,4,0.1961457362820584,14,3.5,55,0.2545454545454545,20.392999999999915,baseline_0-5
147,317,Other,CA1,0,0.0,0,0.0,37,0.0,20.392999999999915,baseline_0-5
148,324,Other,CA1,8,0.3922914725641168,25,3.125,225,0.1111111111111111,20.392999999999915,baseline_0-5
149,326,Other,CA1,4,0.1961457362820584,14,3.5,214,0.06542056074766354,20.392999999999915,baseline_0-5
150,327,Other,CA1,0,0.0,0,0.0,15,0.0,20.392999999999915,baseline_0-5
151,328,Other,CA1,7,0.34325503849360217,25,3.5714285714285716,156,0.16025641025641027,20.392999999999915,baseline_0-5
152,336,Other,CA1,5,0.24518217035257298,16,3.2,196,0.08163265306122448,20.392999999999915,baseline_0-5
153,342,Other,ccb,2,0.0980728681410292,8,4.0,143,0.055944055944055944,20.392999999999915,baseline_0-5
154,347,Somatosensory,SSp-tr6b,0,0.0,0,0.0,342,0.0,20.392999999999915,baseline_0-5
155,348,Somatosensory,SSp-tr6b,0,0.0,0,0.0,276,0.0,20.392999999999915,baseline_0-5
156,349,Somatosensory,SSp-tr6b,0,0.0,0,0.0,39,0.0,20.392999999999915,baseline_0-5
157,352,Somatosensory,SSp-tr6b,0,0.0,0,0.0,133,0.0,20.392999999999915,baseline_0-5
158,355,Somatosensory,SSp-tr6a,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
159,357,Somatosensory,SSp-tr6a,0,0.0,0,0.0,31,0.0,20.392999999999915,baseline_0-5
160,360,Somatosensory,SSp-tr6a,0,0.0,0,0.0,13,0.0,20.392999999999915,baseline_0-5
161,363,Somatosensory,SSp-tr6a,1,0.0490364340705146,3,3.0,28,0.10714285714285714,20.392999999999915,baseline_0-5
162,364,Somatosensory,SSp-tr6a,0,0.0,0,0.0,150,0.0,20.392999999999915,baseline_0-5
163,368,Somatosensory,SSp-tr6a,0,0.0,0,0.0,1,0.0,20.392999999999915,baseline_0-5
164,369,Somatosensory,SSp-tr5,0,0.0,0,0.0,106,0.0,20.392999999999915,baseline_0-5
165,370,Somatosensory,SSp-tr5,0,0.0,0,0.0,13,0.0,20.392999999999915,baseline_0-5
166,372,Somatosensory,SSp-tr5,0,0.0,0,0.0,17,0.0,20.392999999999915,baseline_0-5
167,373,Somatosensory,SSp-tr5,0,0.0,0,0.0,19,0.0,20.392999999999915,baseline_0-5
168,375,Somatosensory,SSp-tr5,0,0.0,0,0.0,6,0.0,20.392999999999915,baseline_0-5
169,376,Somatosensory,SSp-tr5,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
170,377,Somatosensory,SSp-tr5,0,0.0,0,0.0,22,0.0,20.392999999999915,baseline_0-5
171,379,Somatosensory,SSp-tr5,0,0.0,0,0.0,3,0.0,20.392999999999915,baseline_0-5
172,381,Somatosensory,SSp-tr5,0,0.0,0,0.0,54,0.0,20.392999999999915,baseline_0-5
173,384,Somatosensory,SSp-tr5,0,0.0,0,0.0,23,0.0,20.392999999999915,baseline_0-5
174,389,Somatosensory,SSp-tr5,0,0.0,0,0.0,27,0.0,20.392999999999915,baseline_0-5
175,392,Somatosensory,SSp-tr5,0,0.0,0,0.0,17,0.0,20.392999999999915,baseline_0-5
176,393,Somatosensory,SSp-tr5,0,0.0,0,0.0,418,0.0,20.392999999999915,baseline_0-5
177,394,Somatosensory,SSp-tr5,0,0.0,0,0.0,4,0.0,20.392999999999915,baseline_0-5
178,396,Somatosensory,SSp-tr5,0,0.0,0,0.0,121,0.0,20.392999999999915,baseline_0-5
179,397,Somatosensory,SSp-tr5,0,0.0,0,0.0,460,0.0,20.392999999999915,baseline_0-5
180,399,Somatosensory,SSp-tr5,0,0.0,0,0.0,226,0.0,20.392999999999915,baseline_0-5
181,402,Somatosensory,SSp-tr5,0,0.0,0,0.0,296,0.0,20.392999999999915,baseline_0-5
182,403,Somatosensory,SSp-tr5,0,0.0,0,0.0,18,0.0,20.392999999999915,baseline_0-5
183,405,Somatosensory,SSp-tr5,0,0.0,0,0.0,45,0.0,20.392999999999915,baseline_0-5
184,407,Somatosensory,SSp-tr5,0,0.0,0,0.0,412,0.0,20.392999999999915,baseline_0-5
185,409,Somatosensory,SSp-tr5,0,0.0,0,0.0,84,0.0,20.392999999999915,baseline_0-5
186,410,Somatosensory,SSp-tr5,0,0.0,0,0.0,9,0.0,20.392999999999915,baseline_0-5
187,411,Somatosensory,SSp-tr5,0,0.0,0,0.0,13,0.0,20.392999999999915,baseline_0-5
188,412,Somatosensory,SSp-tr5,0,0.0,0,0.0,93,0.0,20.392999999999915,baseline_0-5
189,415,Somatosensory,SSp-tr5,0,0.0,0,0.0,142,0.0,20.392999999999915,baseline_0-5
190,416,Somatosensory,SSp-tr5,0,0.0,0,0.0,77,0.0,20.392999999999915,baseline_0-5
191,417,Somatosensory,SSp-tr5,0,0.0,0,0.0,101,0.0,20.392999999999915,baseline_0-5
192,418,Somatosensory,SSp-tr4,0,0.0,0,0.0,115,0.0,20.392999999999915,baseline_0-5
193,430,Somatosensory,SSp-tr2/3,0,0.0,0,0.0,2,0.0,20.392999999999915,baseline_0-5
194,432,Somatosensory,SSp-tr2/3,0,0.0,0,0.0,30,0.0,20.392999999999915,baseline_0-5
195,433,Other,VISa2/3,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
196,439,Other,VISa2/3,0,0.0,0,0.0,3,0.0,20.392999999999915,baseline_0-5
197,445,Other,VISa2/3,0,0.0,0,0.0,7,0.0,20.392999999999915,baseline_0-5
198,448,Other,VISa2/3,0,0.0,0,0.0,1,0.0,20.392999999999915,baseline_0-5
199,453,Thalamus,VAL,0,0.0,0,0.0,51,0.0,20.392999999999915,baseline_0-5
200,457,Thalamus,PO,2,0.0980728681410292,4,2.0,287,0.013937282229965157,20.392999999999915,baseline_0-5
201,458,Thalamus,PO,0,0.0,0,0.0,54,0.0,20.392999999999915,baseline_0-5
202,465,Thalamus,PO,0,0.0,0,0.0,67,0.0,20.392999999999915,baseline_0-5
203,466,Thalamus,PO,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
204,467,Thalamus,PO,0,0.0,0,0.0,126,0.0,20.392999999999915,baseline_0-5
205,468,Thalamus,PO,0,0.0,0,0.0,41,0.0,20.392999999999915,baseline_0-5
206,470,Thalamus,PO,0,0.0,0,0.0,129,0.0,20.392999999999915,baseline_0-5
207,471,Thalamus,LD,0,0.0,0,0.0,389,0.0,20.392999999999915,baseline_0-5
208,476,Other,CA3,6,0.29421860442308756,42,7.0,47,0.8936170212765957,20.392999999999915,baseline_0-5
209,477,Other,CA3,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
210,484,Other,DG-sg,0,0.0,0,0.0,151,0.0,20.392999999999915,baseline_0-5
211,486,Other,CA3,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
212,492,Other,CA1,0,0.0,0,0.0,2,0.0,20.392999999999915,baseline_0-5
213,493,Other,CA1,0,0.0,0,0.0,0,0.0,20.392999999999915,baseline_0-5
214,494,Other,CA1,1,0.0490364340705146,3,3.0,113,0.02654867256637168,20.392999999999915,baseline_0-5
215,496,Other,CA1,4,0.1961457362820584,12,3.0,178,0.06741573033707865,20.392999999999915,baseline_0-5
216,500,Somatosensory,SSp-tr6a,0,0.0,0,0.0,30,0.0,20.392999999999915,baseline_0-5
217,501,Somatosensory,SSp-tr5,0,0.0,0,0.0,5,0.0,20.392999999999915,baseline_0-5
218,502,Somatosensory,SSp-tr5,0,0.0,0,0.0,65,0.0,20.392999999999915,baseline_0-5
219,503,Somatosensory,SSp-tr5,0,0.0,0,0.0,7,0.0,20.392999999999915,baseline_0-5
