,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,4,Other,AMv,0.0,0.0,0.0,0.0,1589.0,0.0,177.36392000000706,baseline_0-5
1,7,Other,AMv,11.0,0.06201937801103834,33.0,3.0,1920.0,0.0171875,177.36392000000706,baseline_0-5
2,8,Other,AMv,11.0,0.06201937801103834,34.0,3.090909090909091,4388.0,0.007748404740200547,177.36392000000706,baseline_0-5
3,9,Other,AMv,11.0,0.06201937801103834,35.0,3.1818181818181817,1047.0,0.033428844317096466,177.36392000000706,baseline_0-5
4,11,Other,AMv,10.0,0.056381252737307576,31.0,3.1,775.0,0.04,177.36392000000706,baseline_0-5
5,15,Other,AMv,17.0,0.09584812965342288,53.0,3.1176470588235294,1021.0,0.05190989226248776,177.36392000000706,baseline_0-5
6,22,Other,AMv,43.0,0.2424393867704226,135.0,3.13953488372093,3292.0,0.04100850546780073,177.36392000000706,baseline_0-5
7,27,Thalamus,AV,14.0,0.07893375383223061,19.0,1.3571428571428572,2405.0,0.0079002079002079,177.36392000000706,baseline_0-5
8,28,Thalamus,AV,9.0,0.05074312746357682,14.0,1.5555555555555556,1146.0,0.012216404886561954,177.36392000000706,baseline_0-5
9,29,Thalamus,AV,5.0,0.028190626368653788,5.0,1.0,1112.0,0.0044964028776978415,177.36392000000706,baseline_0-5
10,30,Thalamus,AV,26.0,0.1465912571169997,49.0,1.8846153846153846,877.0,0.055872291904218926,177.36392000000706,baseline_0-5
11,31,Thalamus,AV,1.0,0.005638125273730758,1.0,1.0,1407.0,0.0007107320540156361,177.36392000000706,baseline_0-5
12,32,Thalamus,AV,13.0,0.07329562855849985,22.0,1.6923076923076923,271.0,0.08118081180811808,177.36392000000706,baseline_0-5
13,33,Thalamus,AV,25.0,0.14095313184326894,41.0,1.64,1190.0,0.034453781512605045,177.36392000000706,baseline_0-5
14,34,Thalamus,AV,6.0,0.033828751642384546,6.0,1.0,4586.0,0.0013083296990841692,177.36392000000706,baseline_0-5
15,35,Thalamus,AV,13.0,0.07329562855849985,16.0,1.2307692307692308,2951.0,0.005421890884445951,177.36392000000706,baseline_0-5
16,38,Thalamus,AV,9.0,0.05074312746357682,11.0,1.2222222222222223,2441.0,0.004506349856616141,177.36392000000706,baseline_0-5
17,39,Thalamus,AV,12.0,0.06765750328476909,24.0,2.0,361.0,0.0664819944598338,177.36392000000706,baseline_0-5
18,40,Thalamus,AV,22.0,0.12403875602207667,30.0,1.3636363636363635,3311.0,0.009060706735125339,177.36392000000706,baseline_0-5
19,51,Thalamus,AV,5.0,0.028190626368653788,8.0,1.6,2884.0,0.0027739251040221915,177.36392000000706,baseline_0-5
20,53,Thalamus,AV,16.0,0.09021000437969212,34.0,2.125,1789.0,0.019005030743432086,177.36392000000706,baseline_0-5
21,57,Thalamus,AV,13.0,0.07329562855849985,27.0,2.076923076923077,1077.0,0.025069637883008356,177.36392000000706,baseline_0-5
22,63,Thalamus,AV,2.0,0.011276250547461515,3.0,1.5,2958.0,0.0010141987829614604,177.36392000000706,baseline_0-5
23,65,Thalamus,AV,6.0,0.033828751642384546,10.0,1.6666666666666667,6087.0,0.001642845408247084,177.36392000000706,baseline_0-5
24,87,Thalamus,AV,16.0,0.09021000437969212,41.0,2.5625,2820.0,0.014539007092198582,177.36392000000706,baseline_0-5
25,91,Thalamus,AV,18.0,0.10148625492715364,54.0,3.0,3925.0,0.013757961783439491,177.36392000000706,baseline_0-5
26,92,Thalamus,AV,9.0,0.05074312746357682,17.0,1.8888888888888888,4104.0,0.004142300194931774,177.36392000000706,baseline_0-5
27,96,Thalamus,AV,12.0,0.06765750328476909,20.0,1.6666666666666667,2996.0,0.006675567423230975,177.36392000000706,baseline_0-5
28,98,Thalamus,AV,48.0,0.27063001313907636,123.0,2.5625,1456.0,0.08447802197802198,177.36392000000706,baseline_0-5
29,100,Thalamus,AV,20.0,0.11276250547461515,41.0,2.05,2524.0,0.01624405705229794,177.36392000000706,baseline_0-5
30,103,Thalamus,AV,3.0,0.016914375821192273,6.0,2.0,1670.0,0.003592814371257485,177.36392000000706,baseline_0-5
31,107,Thalamus,AV,25.0,0.14095313184326894,63.0,2.52,2308.0,0.02729636048526863,177.36392000000706,baseline_0-5
32,109,Thalamus,AV,45.0,0.2537156373178841,100.0,2.2222222222222223,809.0,0.12360939431396786,177.36392000000706,baseline_0-5
33,110,Thalamus,AV,115.0,0.6483844064790372,318.0,2.765217391304348,1471.0,0.21617946974847044,177.36392000000706,baseline_0-5
34,111,Thalamus,AV,39.0,0.21988688567549955,110.0,2.8205128205128207,2291.0,0.04801396769969446,177.36392000000706,baseline_0-5
