,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Thalamus,VAL,34,0.11333333333333333,102,3.0,390,0.26153846153846155,300.0,baseline_0-5
1,1,Thalamus,VAL,47,0.15666666666666668,106,2.25531914893617,621,0.1706924315619968,300.0,baseline_0-5
2,3,Thalamus,VAL,27,0.09,67,2.4814814814814814,260,0.25769230769230766,300.0,baseline_0-5
3,4,Thalamus,VAL,42,0.14,95,2.261904761904762,883,0.10758776896942242,300.0,baseline_0-5
4,6,Thalamus,VAL,62,0.20666666666666667,199,3.2096774193548385,1797,0.110740122426266,300.0,baseline_0-5
5,7,Thalamus,VAL,25,0.08333333333333333,72,2.88,778,0.09254498714652956,300.0,baseline_0-5
6,8,Thalamus,VAL,38,0.12666666666666668,95,2.5,1021,0.0930460333006856,300.0,baseline_0-5
7,10,Thalamus,VAL,46,0.15333333333333332,143,3.108695652173913,265,0.539622641509434,300.0,baseline_0-5
8,12,Thalamus,VAL,66,0.22,201,3.0454545454545454,1034,0.19439071566731142,300.0,baseline_0-5
9,13,Thalamus,VAL,51,0.17,180,3.5294117647058822,885,0.2033898305084746,300.0,baseline_0-5
10,15,Thalamus,VAL,2,0.006666666666666667,4,2.0,93,0.043010752688172046,300.0,baseline_0-5
11,16,Thalamus,VAL,51,0.17,132,2.588235294117647,3972,0.03323262839879154,300.0,baseline_0-5
12,17,Thalamus,VAL,56,0.18666666666666668,179,3.1964285714285716,866,0.2066974595842956,300.0,baseline_0-5
13,20,Thalamus,VAL,84,0.28,271,3.2261904761904763,1725,0.15710144927536232,300.0,baseline_0-5
14,22,Thalamus,VAL,47,0.15666666666666668,148,3.148936170212766,645,0.22945736434108527,300.0,baseline_0-5
15,24,Thalamus,VAL,58,0.19333333333333333,181,3.1206896551724137,762,0.23753280839895013,300.0,baseline_0-5
16,30,Thalamus,VAL,54,0.18,187,3.462962962962963,1775,0.10535211267605633,300.0,baseline_0-5
17,31,Thalamus,VAL,77,0.25666666666666665,256,3.324675324675325,1092,0.23443223443223443,300.0,baseline_0-5
18,34,Thalamus,VAL,99,0.33,356,3.595959595959596,2224,0.16007194244604317,300.0,baseline_0-5
19,40,Thalamus,VAL,70,0.23333333333333334,194,2.7714285714285714,308,0.6298701298701299,300.0,baseline_0-5
20,42,Thalamus,VAL,0,0.0,0,0.0,2647,0.0,300.0,baseline_0-5
21,43,Thalamus,VAL,48,0.16,137,2.8541666666666665,475,0.28842105263157897,300.0,baseline_0-5
22,47,Thalamus,VAL,30,0.1,85,2.8333333333333335,1138,0.07469244288224956,300.0,baseline_0-5
23,48,Thalamus,VAL,101,0.33666666666666667,371,3.6732673267326734,1931,0.19212843086483689,300.0,baseline_0-5
24,49,Thalamus,LD,79,0.2633333333333333,280,3.5443037974683542,1317,0.2126044039483675,300.0,baseline_0-5
25,51,Thalamus,LD,4,0.013333333333333334,7,1.75,1506,0.004648074369189907,300.0,baseline_0-5
